游戏服务器,服务器名称,状态,负荷,内存,cpu,时间
陕小游戏15001,小游戏大厅_陕西_001,已运行,640,518.9,0,2020-07-26 18:26:53
陕小游戏15002,小游戏大厅_陕西_001,已运行,650,530.18,0,2020-07-26 18:26:53
陕小游戏15003,小游戏大厅_陕西_001,已运行,618,505.88,0,2020-07-26 18:26:53
陕小游戏15004,小游戏大厅_陕西_001,已运行,626,517.27,0,2020-07-26 18:26:53
陕小游戏15005,小游戏大厅_陕西_002,已运行,656,500.66,0,2020-07-26 18:26:53
陕小游戏15006,小游戏大厅_陕西_002,已运行,636,517.64,0,2020-07-26 18:26:53
陕小游戏15007,小游戏大厅_陕西_002,已运行,598,520.02,0,2020-07-26 18:26:53
陕小游戏15008,小游戏大厅_陕西_002,已运行,656,510.75,0,2020-07-26 18:26:53
陕小游戏15009,小游戏大厅_陕西_003,已运行,651,524.79,0,2020-07-26 18:26:53
陕小游戏15010,小游戏大厅_陕西_003,已运行,629,516.95,0,2020-07-26 18:26:53
陕小游戏15011,小游戏大厅_陕西_003,已运行,611,536.64,0,2020-07-26 18:26:53
陕小游戏15012,小游戏大厅_陕西_003,已运行,619,506.91,0,2020-07-26 18:26:53
陕小游戏15013,小游戏大厅_陕西_004,已运行,637,508.68,0,2020-07-26 18:26:54
陕小游戏15014,小游戏大厅_陕西_004,已运行,627,536.41,0,2020-07-26 18:26:54
陕小游戏15015,小游戏大厅_陕西_004,已运行,657,550.48,0,2020-07-26 18:26:54
陕小游戏15016,小游戏大厅_陕西_004,已运行,635,524.03,0,2020-07-26 18:26:54
高防26001,小游戏大厅_高防_001,已运行,9,285.67,0,2020-07-26 18:26:53
高防26002,小游戏大厅_高防_001,已运行,11,258.48,0,2020-07-26 18:26:53
高防26003,小游戏大厅_高防_001,已运行,14,279.04,0,2020-07-26 18:26:53
高防26004,小游戏大厅_高防_001,已运行,9,285.9,0,2020-07-26 18:26:53
高防26005,小游戏大厅_高防_002,已运行,7,284.04,0,2020-07-26 18:26:53
高防26006,小游戏大厅_高防_002,已运行,10,278.73,0,2020-07-26 18:26:53
高防26007,小游戏大厅_高防_002,已运行,10,288.41,0,2020-07-26 18:26:53
高防26008,小游戏大厅_高防_002,已运行,8,269.68,0,2020-07-26 18:26:53
高防26009,小游戏大厅_高防_003,已运行,8,229.3,0,2020-07-26 18:26:53
高防26010,小游戏大厅_高防_003,已运行,10,266.74,0,2020-07-26 18:26:53
高防26011,小游戏大厅_高防_003,已运行,12,262.21,0,2020-07-26 18:26:53
高防26012,小游戏大厅_高防_003,已运行,8,279.97,0,2020-07-26 18:26:53
高防26013,小游戏大厅_高防_004,已运行,8,274.59,0,2020-07-26 18:26:53
高防26014,小游戏大厅_高防_004,已运行,11,283.42,0,2020-07-26 18:26:53
高防26015,小游戏大厅_高防_004,已运行,8,283.29,0,2020-07-26 18:26:53
高防26016,小游戏大厅_高防_004,已运行,8,246.74,0,2020-07-26 18:26:53
高防26017,小游戏大厅_高防_005,已运行,9,284.15,0,2020-07-26 18:26:54
高防26018,小游戏大厅_高防_005,已运行,7,272.29,0,2020-07-26 18:26:54
高防26019,小游戏大厅_高防_005,已运行,10,276.57,0,2020-07-26 18:26:54
高防26020,小游戏大厅_高防_005,已运行,12,287.7,0,2020-07-26 18:26:54
高防26021,小游戏大厅_高防_006,已运行,8,279.79,0,2020-07-26 18:26:53
高防26022,小游戏大厅_高防_006,已运行,8,266.96,0,2020-07-26 18:26:53
高防26023,小游戏大厅_高防_006,已运行,7,266.92,0,2020-07-26 18:26:53
高防26024,小游戏大厅_高防_006,已运行,7,269.38,0,2020-07-26 18:26:53
高防26025,小游戏大厅_高防_007,已运行,10,274.8,0,2020-07-26 18:26:53
高防26026,小游戏大厅_高防_007,已运行,9,268.43,0,2020-07-26 18:26:53
高防26027,小游戏大厅_高防_007,已运行,7,273.69,0,2020-07-26 18:26:53
高防26028,小游戏大厅_高防_007,已运行,11,281.67,0,2020-07-26 18:26:53
高防26029,小游戏大厅_高防_008,已运行,9,268.21,0,2020-07-26 18:26:53
高防26030,小游戏大厅_高防_008,已运行,8,278.27,0,2020-07-26 18:26:53
高防26031,小游戏大厅_高防_008,已运行,8,274.04,0,2020-07-26 18:26:53
高防26032,小游戏大厅_高防_008,已运行,10,272.82,0,2020-07-26 18:26:53
高防26033,小游戏大厅_高防_009,已运行,7,237.16,0,2020-07-26 18:26:53
高防26034,小游戏大厅_高防_009,已运行,7,237.86,0,2020-07-26 18:26:53
高防26035,小游戏大厅_高防_009,已运行,7,237.89,0,2020-07-26 18:26:53
高防26036,小游戏大厅_高防_009,已运行,7,237.66,0,2020-07-26 18:26:53
高防26037,小游戏大厅_高防_010,已运行,7,237.69,0,2020-07-26 18:26:53
高防26038,小游戏大厅_高防_010,已运行,7,238.29,0,2020-07-26 18:26:53
高防26039,小游戏大厅_高防_010,已运行,7,241.94,0,2020-07-26 18:26:53
高防26040,小游戏大厅_高防_010,已运行,7,239.11,0,2020-07-26 18:26:53
高防26041,小游戏大厅_高防_011,已运行,7,240.04,0,2020-07-26 18:26:54
高防26042,小游戏大厅_高防_011,已运行,7,239.52,0,2020-07-26 18:26:54
高防26043,小游戏大厅_高防_011,已运行,7,238.76,0,2020-07-26 18:26:54
高防26044,小游戏大厅_高防_011,已运行,7,238.72,0,2020-07-26 18:26:54
高防26045,小游戏大厅_高防_012,已运行,7,238.25,0,2020-07-26 18:26:53
高防26046,小游戏大厅_高防_012,已运行,7,239.33,0,2020-07-26 18:26:53
高防26047,小游戏大厅_高防_012,已运行,7,238.44,0,2020-07-26 18:26:53
高防26048,小游戏大厅_高防_012,已运行,7,238.95,0,2020-07-26 18:26:53
鲁小游戏21001,小游戏大厅_山东_001,已运行,651,476.09,0,2020-07-26 18:26:53
鲁小游戏21002,小游戏大厅_山东_001,已运行,670,460.04,0,2020-07-26 18:26:53
鲁小游戏21003,小游戏大厅_山东_001,已运行,657,444.69,0,2020-07-26 18:26:53
鲁小游戏21004,小游戏大厅_山东_001,已运行,659,475.38,0,2020-07-26 18:26:53
鲁小游戏21005,小游戏大厅_山东_002,已运行,687,482.71,0,2020-07-26 18:26:54
鲁小游戏21006,小游戏大厅_山东_002,已运行,633,489.08,0,2020-07-26 18:26:54
鲁小游戏21007,小游戏大厅_山东_002,已运行,648,481.43,0,2020-07-26 18:26:54
鲁小游戏21008,小游戏大厅_山东_002,已运行,611,474.73,0,2020-07-26 18:26:54
鲁小游戏21009,小游戏大厅_山东_003,已运行,693,486.6,0,2020-07-26 18:26:54
鲁小游戏21010,小游戏大厅_山东_003,已运行,677,461.87,0,2020-07-26 18:26:54
鲁小游戏21011,小游戏大厅_山东_003,已运行,652,467.89,0,2020-07-26 18:26:54
鲁小游戏21012,小游戏大厅_山东_003,已运行,617,473.25,0,2020-07-26 18:26:54
鲁小游戏21013,小游戏大厅_山东_004,已运行,615,457.02,0,2020-07-26 18:26:53
鲁小游戏21014,小游戏大厅_山东_004,已运行,661,459.26,0,2020-07-26 18:26:53
鲁小游戏21015,小游戏大厅_山东_004,已运行,665,469.25,0,2020-07-26 18:26:53
鲁小游戏21016,小游戏大厅_山东_004,已运行,691,474.41,0,2020-07-26 18:26:53
鲁小游戏21017,小游戏大厅_山东_005,已运行,677,465.61,0,2020-07-26 18:26:54
鲁小游戏21018,小游戏大厅_山东_005,已运行,671,473.06,0,2020-07-26 18:26:54
鲁小游戏21019,小游戏大厅_山东_005,已运行,648,473.66,0,2020-07-26 18:26:54
鲁小游戏21020,小游戏大厅_山东_005,已运行,654,490.33,0,2020-07-26 18:26:54
黑小游戏13001,小游戏大厅_黑龙江_001,已运行,501,455.68,0,2020-07-26 18:26:53
黑小游戏13002,小游戏大厅_黑龙江_001,已运行,503,445.14,0,2020-07-26 18:26:53
黑小游戏13003,小游戏大厅_黑龙江_001,已运行,495,443.64,0,2020-07-26 18:26:53
黑小游戏13004,小游戏大厅_黑龙江_001,已运行,480,452.64,0,2020-07-26 18:26:53
黑小游戏13005,小游戏大厅_黑龙江_002,已运行,515,457.11,0,2020-07-26 18:26:54
黑小游戏13006,小游戏大厅_黑龙江_002,已运行,522,452.71,0,2020-07-26 18:26:54
黑小游戏13007,小游戏大厅_黑龙江_002,已运行,490,496.69,0,2020-07-26 18:26:54
黑小游戏13008,小游戏大厅_黑龙江_002,已运行,507,453.71,0,2020-07-26 18:26:54
黑小游戏13009,小游戏大厅_黑龙江_003,已运行,480,438.54,0,2020-07-26 18:26:54
黑小游戏13010,小游戏大厅_黑龙江_003,已运行,498,458.87,0,2020-07-26 18:26:54
黑小游戏13011,小游戏大厅_黑龙江_003,已运行,497,464.35,0,2020-07-26 18:26:54
黑小游戏13012,小游戏大厅_黑龙江_003,已运行,526,419.88,0,2020-07-26 18:26:54
黑小游戏13013,小游戏大厅_黑龙江_004,已运行,496,460.94,0,2020-07-26 18:26:54
黑小游戏13014,小游戏大厅_黑龙江_004,已运行,443,465.14,0,2020-07-26 18:26:54
黑小游戏13015,小游戏大厅_黑龙江_004,已运行,502,442.35,0,2020-07-26 18:26:54
黑小游戏13016,小游戏大厅_黑龙江_004,已运行,517,453.95,0,2020-07-26 18:26:54
黑小游戏13017,小游戏大厅_黑龙江_005,已运行,495,450.35,0,2020-07-26 18:26:53
黑小游戏13018,小游戏大厅_黑龙江_005,已运行,507,445.3,0,2020-07-26 18:26:53
黑小游戏13019,小游戏大厅_黑龙江_005,已运行,506,474.91,0,2020-07-26 18:26:53
黑小游戏13020,小游戏大厅_黑龙江_005,已运行,463,446.08,0,2020-07-26 18:26:53
黑小游戏13021,小游戏大厅_黑龙江_006,已运行,489,489.48,0,2020-07-26 18:26:53
黑小游戏13022,小游戏大厅_黑龙江_006,已运行,492,465.11,0,2020-07-26 18:26:53
黑小游戏13023,小游戏大厅_黑龙江_006,已运行,489,463.73,0,2020-07-26 18:26:53
黑小游戏13024,小游戏大厅_黑龙江_006,已运行,516,470.06,0,2020-07-26 18:26:53
黑小游戏13025,小游戏大厅_黑龙江_007,已运行,513,451.29,0,2020-07-26 18:26:53
黑小游戏13026,小游戏大厅_黑龙江_007,已运行,517,452.72,0,2020-07-26 18:26:53
黑小游戏13027,小游戏大厅_黑龙江_007,已运行,460,451.37,0,2020-07-26 18:26:53
黑小游戏13028,小游戏大厅_黑龙江_007,已运行,501,450.27,0,2020-07-26 18:26:53
