游戏服务器,服务器名称,状态,负荷,内存,cpu,时间
河南-濮阳玩法-朋友场,Game-河南-河北-天津-北京01,已运行,150,80.2,0,2020/7/26 18:23
河南-焦作玩法-朋友场,Game-河南-河北-天津-北京01,已运行,78,74.68,0,2020/7/26 18:23
河南-许昌玩法-朋友场,Game-河南-河北-天津-北京01,已运行,43,68.02,0,2020/7/26 18:23
河南-郑州玩法-朋友场,Game-河南-河北-天津-北京01,已运行,2263,398.54,0,2020/7/26 18:23
河南-郑州玩法-金币场,Game-河南-河北-天津-北京01,已运行,509,43.82,0,2020/7/26 18:23
河南-驻马店玩法-朋友场,Game-河南-河北-天津-北京01,已运行,18,42.35,0,2020/7/26 18:23
河南-鹤壁玩法-朋友场,Game-河南-河北-天津-北京01,已运行,12,60.72,0,2020/7/26 18:23
浙江-三扣一-朋友场,Game-江苏-安徽-浙江-上海01,已运行,26,32.09,0,2020/7/26 18:23
浙江-三扣一-金币场,Game-江苏-安徽-浙江-上海01,已运行,0,31.32,0,2020/7/26 18:23
浙江-丽水麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,0,58.42,0,2020/7/26 18:23
浙江-关牌-朋友场,Game-江苏-安徽-浙江-上海01,已运行,58,32.17,0,2020/7/26 18:23
浙江-包红星-朋友场,Game-江苏-安徽-浙江-上海01,已运行,0,31.28,0,2020/7/26 18:23
浙江-双扣-朋友场,Game-江苏-安徽-浙江-上海01,已运行,836,95.63,0,2020/7/26 18:23
浙江-双扣-金币场,Game-江苏-安徽-浙江-上海01,已运行,55,57,0,2020/7/26 18:23
浙江-台州麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,2,58.75,0,2020/7/26 18:23
浙江-嘉兴麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,0,58.51,0,2020/7/26 18:23
浙江-宁波麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,5,59.31,0,2020/7/26 18:23
浙江-杭州麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,51,65.05,0,2020/7/26 18:23
浙江-杭州麻将-金币场,Game-江苏-安徽-浙江-上海01,已运行,1,32.25,0,2020/7/26 18:23
浙江-温州麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,7,60.77,0,2020/7/26 18:23
浙江-湖州麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,0,58.54,0,2020/7/26 18:23
浙江-绍兴麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,1,58.53,0,2020/7/26 18:23
浙江-舟山510K-朋友场,Game-江苏-安徽-浙江-上海01,已运行,0,31.25,0,2020/7/26 18:23
浙江-舟山麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,12,62.61,0,2020/7/26 18:23
浙江-衢州麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,0,58.45,0,2020/7/26 18:23
浙江-金华麻将-朋友场,Game-江苏-安徽-浙江-上海01,已运行,0,58.49,0,2020/7/26 18:23
海南-海南地主牌-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,24,32.61,0,2020/7/26 18:23
海南-海南地主牌-金币场,Game-湖南-湖北-广东-广西-海南02,已运行,0,32.18,0,2020/7/26 18:23
海南-海南玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,120,293.15,0,2020/7/26 18:23
海南-海南玩法-金币场,Game-湖南-湖北-广东-广西-海南02,已运行,86,32.87,0,2020/7/26 18:23
湖北-五十k-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,39,32.46,0,2020/7/26 18:23
湖北-仙桃赖晃玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,88,36.7,0,2020/7/26 18:23
湖北-十堰卡五星-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,144,140.7,0,2020/7/26 18:23
湖北-卡五星玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,436,249.13,0,2020/7/26 18:23
湖北-卡五星玩法-朋友场2,Game-湖南-湖北-广东-广西-海南02,已运行,434,131.5,0,2020/7/26 18:23
湖北-卡五星玩法-金币场,Game-湖南-湖北-广东-广西-海南02,已运行,607,42.4,0,2020/7/26 18:23
湖北-咸宁晃晃玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,3,32.97,0,2020/7/26 18:23
湖北-咸宁玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,4,33.48,0,2020/7/26 18:23
湖北-天门晃晃玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,59,36.96,0,2020/7/26 18:23
湖北-孝感卡五星-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,257,143.29,0,2020/7/26 18:23
湖北-宜城卡五星-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,15,130.96,0,2020/7/26 18:23
湖北-宜昌血流玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,9,33.09,0,2020/7/26 18:23
湖北-恩施玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,15,146.27,0,2020/7/26 18:23
湖北-武汉麻将-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,160,156.94,0,2020/7/26 18:23
湖北-武汉麻将-金币场,Game-湖南-湖北-广东-广西-海南02,已运行,128,32.72,0,2020/7/26 18:23
湖北-潜江晃晃玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,47,35.74,0,2020/7/26 18:23
湖北-荆州晃晃玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,76,65.58,0,2020/7/26 18:23
湖北-荆州玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,8,32.79,0,2020/7/26 18:23
湖北-荆门双开玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,10,33.88,0,2020/7/26 18:23
湖北-荆门晃晃玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,14,32.91,0,2020/7/26 18:23
湖北-鄂州晃晃玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,48,39.32,0,2020/7/26 18:23
湖北-随州卡五星-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,79,140.06,0,2020/7/26 18:23
湖北-黄冈玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,5,113.45,0,2020/7/26 18:23
湖北-黄石玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,74,37.23,0,2020/7/26 18:23
湖南-三打哈玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,37,54.95,0,2020/7/26 18:23
湖南-娄底放炮罚-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,6,32.41,0,2020/7/26 18:23
湖南-岳阳歪胡子-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,0,32.86,0,2020/7/26 18:23
湖南-岳阳玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,4,34.19,0,2020/7/26 18:23
湖南-常德玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,28,34.99,0,2020/7/26 18:23
湖南-常德跑胡子-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,19,32.77,0,2020/7/26 18:23
湖南-怀化红拐弯-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,43,41.37,0,2020/7/26 18:23
湖南-永州落地扫-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,0,32.88,0,2020/7/26 18:23
湖南-湖南红中玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,437,211.02,0,2020/7/26 18:23
湖南-湖南红中玩法-朋友场1,Game-湖南-湖北-广东-广西-海南02,已运行,448,164.54,0,2020/7/26 18:23
湖南-湖南跑得快-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,1198,111.47,0,2020/7/26 18:23
湖南-湘潭跑胡子-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,10,32.85,0,2020/7/26 18:23
湖南-益阳巴十-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,0,183.76,0,2020/7/26 18:23
湖南-益阳歪胡子-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,3,32.86,0,2020/7/26 18:23
湖南-益阳玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,36,37.05,0,2020/7/26 18:23
湖南-衡阳六胡抢-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,6,33.02,0,2020/7/26 18:23
湖南-衡阳十胡卡-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,2,32.85,0,2020/7/26 18:23
湖南-衡阳鬼麻玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,0,33,0,2020/7/26 18:23
湖南-转转玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,451,304.72,0,2020/7/26 18:23
湖南-转转玩法-朋友场1,Game-湖南-湖北-广东-广西-海南02,已运行,464,163,0,2020/7/26 18:23
湖南-转转玩法-朋友场2,Game-湖南-湖北-广东-广西-海南02,已运行,448,165.75,0,2020/7/26 18:23
湖南-邵阳剥皮玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,47,32.87,0,2020/7/26 18:23
湖南-邵阳字牌玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,5,32.86,0,2020/7/26 18:23
湖南-邵阳玩法-朋友场,Game-湖南-湖北-广东-广西-海南02,已运行,67,113.33,0,2020/7/26 18:23
