游戏服务器,服务器名称,状态,负荷,内存,cpu,时间
X_贵小游戏14082,小游戏大厅_贵州_021,已运行,1065,468.94,0,2020-12-08 21:31:48
X_贵小游戏14083,小游戏大厅_贵州_021,已运行,1105,450.75,0,2020-12-08 21:31:48
X_贵小游戏14084,小游戏大厅_贵州_021,已运行,997,453.39,0,2020-12-08 21:31:48
X_贵小游戏14085,小游戏大厅_贵州_022,已运行,1063,489.82,0,2020-12-08 21:31:47
X_贵小游戏14086,小游戏大厅_贵州_022,已运行,1081,474.84,0,2020-12-08 21:31:47
X_贵小游戏14087,小游戏大厅_贵州_022,已运行,1021,479.36,0,2020-12-08 21:31:47
X_贵小游戏14088,小游戏大厅_贵州_022,已运行,1077,479.88,0,2020-12-08 21:31:47
X_贵小游戏14089,小游戏大厅_贵州_023,已运行,1041,461.09,0,2020-12-08 21:31:47
X_贵小游戏14090,小游戏大厅_贵州_023,已运行,1082,461.07,0,2020-12-08 21:31:47
X_贵小游戏14091,小游戏大厅_贵州_023,已运行,1106,498.09,0,2020-12-08 21:31:47
X_贵小游戏14092,小游戏大厅_贵州_023,已运行,1060,498.59,0,2020-12-08 21:31:47
X_贵小游戏14093,小游戏大厅_贵州_024,已运行,1063,485.69,0,2020-12-08 21:31:47
X_贵小游戏14094,小游戏大厅_贵州_024,已运行,1132,478.82,0,2020-12-08 21:31:47
X_贵小游戏14095,小游戏大厅_贵州_024,已运行,1044,464.08,0,2020-12-08 21:31:47
X_贵小游戏14096,小游戏大厅_贵州_024,已运行,1042,462.9,0,2020-12-08 21:31:47
X_赣闽小游戏17001,小游戏大厅_江西_福建_001,已运行,1158,447.88,0,2020-12-08 21:31:47
X_赣闽小游戏17002,小游戏大厅_江西_福建_001,已运行,1119,456.7,0,2020-12-08 21:31:47
X_赣闽小游戏17003,小游戏大厅_江西_福建_001,已运行,1153,475.12,0,2020-12-08 21:31:47
X_赣闽小游戏17004,小游戏大厅_江西_福建_001,已运行,1203,579.7,0,2020-12-08 21:31:47
X_赣闽小游戏17005,小游戏大厅_江西_福建_002,已运行,1233,462.04,0,2020-12-08 21:31:47
X_赣闽小游戏17006,小游戏大厅_江西_福建_002,已运行,1215,445.55,0,2020-12-08 21:31:47
X_赣闽小游戏17007,小游戏大厅_江西_福建_002,已运行,1177,440.89,0,2020-12-08 21:31:47
X_赣闽小游戏17008,小游戏大厅_江西_福建_002,已运行,1251,447.05,0,2020-12-08 21:31:47
X_赣闽小游戏17009,小游戏大厅_江西_福建_003,已运行,1154,448.16,0,2020-12-08 21:31:48
X_赣闽小游戏17010,小游戏大厅_江西_福建_003,已运行,1218,456.47,0,2020-12-08 21:31:48
X_赣闽小游戏17011,小游戏大厅_江西_福建_003,已运行,1153,451.83,0,2020-12-08 21:31:48
X_赣闽小游戏17012,小游戏大厅_江西_福建_003,已运行,1184,453.19,0,2020-12-08 21:31:48
X_赣闽小游戏17013,小游戏大厅_江西_福建_004,已运行,1173,438.78,0,2020-12-08 21:31:48
X_赣闽小游戏17014,小游戏大厅_江西_福建_004,已运行,1191,451.24,0,2020-12-08 21:31:48
X_赣闽小游戏17015,小游戏大厅_江西_福建_004,已运行,1236,393.68,0,2020-12-08 21:31:48
X_赣闽小游戏17016,小游戏大厅_江西_福建_004,已运行,1151,447.94,0,2020-12-08 21:31:48
X_赣闽小游戏17017,小游戏大厅_江西_福建_005,已运行,1169,444.58,0,2020-12-08 21:31:47
X_赣闽小游戏17018,小游戏大厅_江西_福建_005,已运行,1171,465.67,0,2020-12-08 21:31:47
X_赣闽小游戏17019,小游戏大厅_江西_福建_005,已运行,1173,459.76,0,2020-12-08 21:31:47
X_赣闽小游戏17020,小游戏大厅_江西_福建_005,已运行,1206,445.46,0,2020-12-08 21:31:47
X_赣闽小游戏17021,小游戏大厅_江西_福建_006,已运行,1178,459.21,0,2020-12-08 21:31:47
X_赣闽小游戏17022,小游戏大厅_江西_福建_006,已运行,1178,444.61,0,2020-12-08 21:31:47
X_赣闽小游戏17023,小游戏大厅_江西_福建_006,已运行,1134,441.55,0,2020-12-08 21:31:47
X_赣闽小游戏17024,小游戏大厅_江西_福建_006,已运行,1182,446.77,0,2020-12-08 21:31:47
X_赣闽小游戏17025,小游戏大厅_江西_福建_007,已运行,1182,463.74,0,2020-12-08 21:31:47
X_赣闽小游戏17026,小游戏大厅_江西_福建_007,已运行,1138,429.73,0,2020-12-08 21:31:47
X_赣闽小游戏17027,小游戏大厅_江西_福建_007,已运行,1173,452.11,0,2020-12-08 21:31:47
X_赣闽小游戏17028,小游戏大厅_江西_福建_007,已运行,1127,459.98,0,2020-12-08 21:31:47
X_赣闽小游戏17029,小游戏大厅_江西_福建_008,已运行,1176,447.2,0,2020-12-08 21:31:48
X_赣闽小游戏17030,小游戏大厅_江西_福建_008,已运行,1178,435.29,0,2020-12-08 21:31:48
X_赣闽小游戏17031,小游戏大厅_江西_福建_008,已运行,1148,442.1,0,2020-12-08 21:31:48
X_赣闽小游戏17032,小游戏大厅_江西_福建_008,已运行,1199,443.77,0,2020-12-08 21:31:48
X_赣闽小游戏17033,小游戏大厅_江西_福建_009,已运行,1202,450.42,0,2020-12-08 21:31:48
X_赣闽小游戏17034,小游戏大厅_江西_福建_009,已运行,1159,430.52,0,2020-12-08 21:31:48
X_赣闽小游戏17035,小游戏大厅_江西_福建_009,已运行,1196,443.14,0,2020-12-08 21:31:48
X_赣闽小游戏17036,小游戏大厅_江西_福建_009,已运行,1221,435.32,0,2020-12-08 21:31:48
X_赣闽小游戏17037,小游戏大厅_江西_福建_010,已运行,1181,443.37,0,2020-12-08 21:31:47
X_赣闽小游戏17038,小游戏大厅_江西_福建_010,已运行,1198,428.93,0,2020-12-08 21:31:47
X_赣闽小游戏17039,小游戏大厅_江西_福建_010,已运行,1199,468.63,0,2020-12-08 21:31:47
X_赣闽小游戏17040,小游戏大厅_江西_福建_010,已运行,1190,447.44,0,2020-12-08 21:31:47
X_辽小游戏12001,小游戏大厅_辽宁_001,已运行,976,459.83,0,2020-12-08 21:31:47
X_辽小游戏12002,小游戏大厅_辽宁_001,已运行,1046,430.27,0,2020-12-08 21:31:47
X_辽小游戏12003,小游戏大厅_辽宁_001,已运行,978,452.45,0,2020-12-08 21:31:47
X_辽小游戏12004,小游戏大厅_辽宁_001,已运行,1054,429.51,0,2020-12-08 21:31:47
X_辽小游戏12005,小游戏大厅_辽宁_002,已运行,1032,448.05,0,2020-12-08 21:31:47
X_辽小游戏12006,小游戏大厅_辽宁_002,已运行,985,415.46,0,2020-12-08 21:31:47
X_辽小游戏12007,小游戏大厅_辽宁_002,已运行,1019,429.6,0,2020-12-08 21:31:47
X_辽小游戏12008,小游戏大厅_辽宁_002,已运行,952,429.57,0,2020-12-08 21:31:47
X_辽小游戏12009,小游戏大厅_辽宁_003,已运行,959,446.45,0,2020-12-08 21:31:47
X_辽小游戏12010,小游戏大厅_辽宁_003,已运行,991,431.85,0,2020-12-08 21:31:47
X_辽小游戏12011,小游戏大厅_辽宁_003,已运行,1030,457.78,0,2020-12-08 21:31:47
X_辽小游戏12012,小游戏大厅_辽宁_003,已运行,1041,430.89,0,2020-12-08 21:31:47
X_辽小游戏12013,小游戏大厅_辽宁_004,已运行,994,437.48,0,2020-12-08 21:31:47
X_辽小游戏12014,小游戏大厅_辽宁_004,已运行,952,434.45,0,2020-12-08 21:31:47
X_辽小游戏12015,小游戏大厅_辽宁_004,已运行,997,432.18,0,2020-12-08 21:31:47
X_辽小游戏12016,小游戏大厅_辽宁_004,已运行,983,427.13,0,2020-12-08 21:31:47
X_辽小游戏12017,小游戏大厅_辽宁_005,已运行,1033,442.66,0,2020-12-08 21:31:48
X_辽小游戏12018,小游戏大厅_辽宁_005,已运行,1022,452.24,0,2020-12-08 21:31:48
X_辽小游戏12019,小游戏大厅_辽宁_005,已运行,1009,450.42,0,2020-12-08 21:31:48
X_辽小游戏12020,小游戏大厅_辽宁_005,已运行,982,390.49,0,2020-12-08 21:31:48
X_辽小游戏12021,小游戏大厅_辽宁_006,已运行,976,461.66,0,2020-12-08 21:31:47
X_辽小游戏12022,小游戏大厅_辽宁_006,已运行,1023,439.89,0,2020-12-08 21:31:47
X_辽小游戏12023,小游戏大厅_辽宁_006,已运行,1028,454.23,0,2020-12-08 21:31:47
X_辽小游戏12024,小游戏大厅_辽宁_006,已运行,1010,437.03,0,2020-12-08 21:31:47
X_辽小游戏12025,小游戏大厅_辽宁_007,已运行,1050,452.21,0,2020-12-08 21:31:47
X_辽小游戏12026,小游戏大厅_辽宁_007,已运行,967,439.87,0,2020-12-08 21:31:47
X_辽小游戏12027,小游戏大厅_辽宁_007,已运行,963,442.9,0,2020-12-08 21:31:47
X_辽小游戏12028,小游戏大厅_辽宁_007,已运行,1008,448.44,0,2020-12-08 21:31:47
X_辽小游戏12029,小游戏大厅_辽宁_008,已运行,964,418.2,0,2020-12-08 21:31:48
X_辽小游戏12030,小游戏大厅_辽宁_008,已运行,1028,430.84,0,2020-12-08 21:31:48
X_辽小游戏12031,小游戏大厅_辽宁_008,已运行,1032,436.97,0,2020-12-08 21:31:48
X_辽小游戏12032,小游戏大厅_辽宁_008,已运行,1030,445.23,0,2020-12-08 21:31:48
X_辽小游戏12033,小游戏大厅_辽宁_009,已运行,990,466.45,0,2020-12-08 21:31:48
X_辽小游戏12034,小游戏大厅_辽宁_009,已运行,1001,451.34,0,2020-12-08 21:31:48
X_辽小游戏12035,小游戏大厅_辽宁_009,已运行,987,435.01,0,2020-12-08 21:31:48
X_辽小游戏12036,小游戏大厅_辽宁_009,已运行,1034,448.52,0,2020-12-08 21:31:48
X_通用小游戏10001,小游戏大厅_通用_001,已运行,1120,471.36,0,2020-12-08 21:31:48
X_通用小游戏10002,小游戏大厅_通用_001,已运行,1136,475.5,0,2020-12-08 21:31:48
X_通用小游戏10003,小游戏大厅_通用_001,已运行,1137,474.54,0,2020-12-08 21:31:48
X_通用小游戏10004,小游戏大厅_通用_001,已运行,1137,478.39,0,2020-12-08 21:31:48
X_通用小游戏10005,小游戏大厅_通用_002,已运行,1133,472.67,0,2020-12-08 21:31:47
X_通用小游戏10006,小游戏大厅_通用_002,已运行,1151,462.61,0,2020-12-08 21:31:47
X_通用小游戏10007,小游戏大厅_通用_002,已运行,1135,469.23,0,2020-12-08 21:31:47
X_通用小游戏10008,小游戏大厅_通用_002,已运行,1205,444.81,0,2020-12-08 21:31:47
X_通用小游戏10009,小游戏大厅_通用_003,已运行,1113,474.77,0,2020-12-08 21:31:48
X_通用小游戏10010,小游戏大厅_通用_003,已运行,1189,468.98,0,2020-12-08 21:31:48
X_通用小游戏10011,小游戏大厅_通用_003,已运行,1174,466.79,0,2020-12-08 21:31:48
X_通用小游戏10012,小游戏大厅_通用_003,已运行,1156,500.9,0,2020-12-08 21:31:48
X_通用小游戏10013,小游戏大厅_通用_004,已运行,1110,465.49,0,2020-12-08 21:31:48
X_通用小游戏10014,小游戏大厅_通用_004,已运行,1115,475.41,0,2020-12-08 21:31:48
X_通用小游戏10015,小游戏大厅_通用_004,已运行,1128,456.72,0,2020-12-08 21:31:48
X_通用小游戏10016,小游戏大厅_通用_004,已运行,1150,470.37,0,2020-12-08 21:31:48
X_通用小游戏10017,小游戏大厅_通用_005,已运行,1149,495.3,0,2020-12-08 21:31:48
X_通用小游戏10018,小游戏大厅_通用_005,已运行,1054,461.68,0,2020-12-08 21:31:48
X_通用小游戏10019,小游戏大厅_通用_005,已运行,1157,454.37,0,2020-12-08 21:31:48
X_通用小游戏10020,小游戏大厅_通用_005,已运行,1136,472.98,0,2020-12-08 21:31:48
X_通用小游戏10021,小游戏大厅_通用_006,已运行,1157,481.86,0,2020-12-08 21:31:48
X_通用小游戏10022,小游戏大厅_通用_006,已运行,1149,481.02,0,2020-12-08 21:31:48
X_通用小游戏10023,小游戏大厅_通用_006,已运行,1037,468.36,0,2020-12-08 21:31:48
X_通用小游戏10024,小游戏大厅_通用_006,已运行,1117,481.68,0,2020-12-08 21:31:48
X_通用小游戏10025,小游戏大厅_通用_007,已运行,1168,477.4,0,2020-12-08 21:31:47
X_通用小游戏10026,小游戏大厅_通用_007,已运行,1117,451.05,0,2020-12-08 21:31:47
X_通用小游戏10027,小游戏大厅_通用_007,已运行,1198,477.73,0,2020-12-08 21:31:47
X_通用小游戏10028,小游戏大厅_通用_007,已运行,1195,456.44,0,2020-12-08 21:31:47
X_通用小游戏10029,小游戏大厅_通用_008,已运行,1163,454.64,0,2020-12-08 21:31:47
X_通用小游戏10030,小游戏大厅_通用_008,已运行,1125,436.62,0,2020-12-08 21:31:47
X_通用小游戏10031,小游戏大厅_通用_008,已运行,1169,450.71,0,2020-12-08 21:31:47
X_通用小游戏10032,小游戏大厅_通用_008,已运行,1215,457.66,0,2020-12-08 21:31:47
X_通用小游戏10033,小游戏大厅_通用_009,已运行,1136,475.71,0,2020-12-08 21:31:47
X_通用小游戏10034,小游戏大厅_通用_009,已运行,1116,459.79,0,2020-12-08 21:31:47
X_通用小游戏10035,小游戏大厅_通用_009,已运行,1156,457.78,0,2020-12-08 21:31:47
X_通用小游戏10036,小游戏大厅_通用_009,已运行,1162,473.33,0,2020-12-08 21:31:47
X_通用小游戏10037,小游戏大厅_通用_010,已运行,1094,457.93,0,2020-12-08 21:31:48
X_通用小游戏10038,小游戏大厅_通用_010,已运行,1105,450.95,0,2020-12-08 21:31:48
X_通用小游戏10039,小游戏大厅_通用_010,已运行,1143,461.25,0,2020-12-08 21:31:48
X_通用小游戏10040,小游戏大厅_通用_010,已运行,1184,478.88,0,2020-12-08 21:31:48
X_通用小游戏10041,小游戏大厅_通用_011,已运行,1069,464.51,0,2020-12-08 21:31:48
X_通用小游戏10042,小游戏大厅_通用_011,已运行,1153,475.48,0,2020-12-08 21:31:48
X_通用小游戏10043,小游戏大厅_通用_011,已运行,1164,483.93,0,2020-12-08 21:31:48
X_通用小游戏10044,小游戏大厅_通用_011,已运行,1140,466.8,0,2020-12-08 21:31:48
X_通用小游戏10045,小游戏大厅_通用_012,已运行,1182,439.98,0,2020-12-08 21:31:47
X_通用小游戏10046,小游戏大厅_通用_012,已运行,1109,469.24,0,2020-12-08 21:31:47
X_通用小游戏10047,小游戏大厅_通用_012,已运行,1129,443.49,0,2020-12-08 21:31:47
X_通用小游戏10048,小游戏大厅_通用_012,已运行,1084,486.92,0,2020-12-08 21:31:47
X_通用小游戏10049,小游戏大厅_通用_013,已运行,1207,450.34,0,2020-12-08 21:31:47
X_通用小游戏10050,小游戏大厅_通用_013,已运行,1167,472.73,0,2020-12-08 21:31:47
X_通用小游戏10051,小游戏大厅_通用_013,已运行,1171,471.01,0,2020-12-08 21:31:47
X_通用小游戏10052,小游戏大厅_通用_013,已运行,1050,458.61,0,2020-12-08 21:31:47
X_通用小游戏10053,小游戏大厅_通用_014,已运行,1100,489.18,0,2020-12-08 21:31:47
X_通用小游戏10054,小游戏大厅_通用_014,已运行,1162,476.37,0,2020-12-08 21:31:47
X_通用小游戏10055,小游戏大厅_通用_014,已运行,1074,489.82,0,2020-12-08 21:31:47
X_通用小游戏10056,小游戏大厅_通用_014,已运行,1114,470.46,0,2020-12-08 21:31:47
X_通用小游戏10057,小游戏大厅_通用_015,已运行,1134,463.8,0,2020-12-08 21:31:47
X_通用小游戏10058,小游戏大厅_通用_015,已运行,1132,467.68,0,2020-12-08 21:31:47
X_通用小游戏10059,小游戏大厅_通用_015,已运行,1107,489.36,0,2020-12-08 21:31:47
X_通用小游戏10060,小游戏大厅_通用_015,已运行,1134,470.2,0,2020-12-08 21:31:47
X_通用小游戏10061,小游戏大厅_通用_016,已运行,1197,465.77,0,2020-12-08 21:31:48
X_通用小游戏10062,小游戏大厅_通用_016,已运行,1153,452.52,0,2020-12-08 21:31:48
X_通用小游戏10063,小游戏大厅_通用_016,已运行,1140,452.08,0,2020-12-08 21:31:48
X_通用小游戏10064,小游戏大厅_通用_016,已运行,1131,449.19,0,2020-12-08 21:31:48
X_通用小游戏10065,小游戏大厅_通用_017,已运行,1192,461.02,0,2020-12-08 21:31:48
X_通用小游戏10066,小游戏大厅_通用_017,已运行,1130,491.96,0,2020-12-08 21:31:48
X_通用小游戏10067,小游戏大厅_通用_017,已运行,1116,487.23,0,2020-12-08 21:31:48
X_通用小游戏10068,小游戏大厅_通用_017,已运行,1160,497.52,0,2020-12-08 21:31:48
X_通用小游戏10069,小游戏大厅_通用_018,已运行,1067,453.73,0,2020-12-08 21:31:47
X_通用小游戏10070,小游戏大厅_通用_018,已运行,1124,454.59,0,2020-12-08 21:31:47
X_通用小游戏10071,小游戏大厅_通用_018,已运行,1160,448.58,0,2020-12-08 21:31:47
X_通用小游戏10072,小游戏大厅_通用_018,已运行,1136,497.87,0,2020-12-08 21:31:47
X_鄂小游戏20001,小游戏大厅_湖北_001,已运行,742,385.18,0,2020-12-08 21:31:47
X_鄂小游戏20002,小游戏大厅_湖北_001,已运行,710,390.04,0,2020-12-08 21:31:47
X_鄂小游戏20003,小游戏大厅_湖北_001,已运行,693,374.72,0,2020-12-08 21:31:47
X_鄂小游戏20004,小游戏大厅_湖北_001,已运行,672,384.43,0,2020-12-08 21:31:47
X_鄂小游戏20005,小游戏大厅_湖北_002,已运行,722,383.85,0,2020-12-08 21:31:47
X_鄂小游戏20006,小游戏大厅_湖北_002,已运行,702,380.39,0,2020-12-08 21:31:47
X_鄂小游戏20007,小游戏大厅_湖北_002,已运行,720,390.32,0,2020-12-08 21:31:47
X_鄂小游戏20008,小游戏大厅_湖北_002,已运行,704,386.47,0,2020-12-08 21:31:47
X_陕小游戏15001,小游戏大厅_陕西_001,已运行,1154,462.41,0,2020-12-08 21:31:47
X_陕小游戏15002,小游戏大厅_陕西_001,已运行,1165,456.36,0,2020-12-08 21:31:47
X_陕小游戏15003,小游戏大厅_陕西_001,已运行,1111,444.94,0,2020-12-08 21:31:47
X_陕小游戏15004,小游戏大厅_陕西_001,已运行,1131,457.74,0,2020-12-08 21:31:47
X_陕小游戏15005,小游戏大厅_陕西_002,已运行,1184,451.61,0,2020-12-08 21:31:47
X_陕小游戏15006,小游戏大厅_陕西_002,已运行,1104,438.95,0,2020-12-08 21:31:47
X_陕小游戏15007,小游戏大厅_陕西_002,已运行,1140,481.16,0,2020-12-08 21:31:47
X_陕小游戏15008,小游戏大厅_陕西_002,已运行,1200,466.03,0,2020-12-08 21:31:47
X_陕小游戏15009,小游戏大厅_陕西_003,已运行,1104,444.62,0,2020-12-08 21:31:48
X_陕小游戏15010,小游戏大厅_陕西_003,已运行,1096,449.72,0,2020-12-08 21:31:48
X_陕小游戏15011,小游戏大厅_陕西_003,已运行,1143,460.81,0,2020-12-08 21:31:48
X_陕小游戏15012,小游戏大厅_陕西_003,已运行,1168,454.45,0,2020-12-08 21:31:48
X_陕小游戏15013,小游戏大厅_陕西_004,已运行,1141,457.45,0,2020-12-08 21:31:47
X_陕小游戏15014,小游戏大厅_陕西_004,已运行,1176,461.12,0,2020-12-08 21:31:47
X_陕小游戏15015,小游戏大厅_陕西_004,已运行,1127,452.14,0,2020-12-08 21:31:47
X_陕小游戏15016,小游戏大厅_陕西_004,已运行,1131,450.69,0,2020-12-08 21:31:47
X_陕小游戏15017,小游戏大厅_陕西_005,已运行,992,432.45,0,2020-12-08 21:31:48
X_陕小游戏15018,小游戏大厅_陕西_005,已运行,1137,461.6,0,2020-12-08 21:31:48
X_陕小游戏15019,小游戏大厅_陕西_005,已运行,1096,452.27,0,2020-12-08 21:31:48
X_陕小游戏15020,小游戏大厅_陕西_005,已运行,1092,455.53,0,2020-12-08 21:31:48
X_陕小游戏15021,小游戏大厅_陕西_006,已运行,1080,433.2,0,2020-12-08 21:31:47
X_陕小游戏15022,小游戏大厅_陕西_006,已运行,1130,447.39,0,2020-12-08 21:31:47
X_陕小游戏15023,小游戏大厅_陕西_006,已运行,1181,432.36,0,2020-12-08 21:31:47
X_陕小游戏15024,小游戏大厅_陕西_006,已运行,1094,441.54,0,2020-12-08 21:31:47
X_陕小游戏15025,小游戏大厅_陕西_007,已运行,1085,445.61,0,2020-12-08 21:31:47
X_陕小游戏15026,小游戏大厅_陕西_007,已运行,1132,445.94,0,2020-12-08 21:31:47
X_陕小游戏15027,小游戏大厅_陕西_007,已运行,1141,441.4,0,2020-12-08 21:31:47
X_陕小游戏15028,小游戏大厅_陕西_007,已运行,1156,462.66,0,2020-12-08 21:31:47
X_高防26001,小游戏大厅_高防_001,已运行,14,273.48,0,2020-12-08 21:31:48
X_高防26002,小游戏大厅_高防_001,已运行,7,259.51,0,2020-12-08 21:31:48
X_高防26003,小游戏大厅_高防_001,已运行,9,268.5,0,2020-12-08 21:31:48
X_高防26004,小游戏大厅_高防_001,已运行,9,268.44,0,2020-12-08 21:31:48
X_高防26005,小游戏大厅_高防_002,已运行,8,269.61,0,2020-12-08 21:31:47
X_高防26006,小游戏大厅_高防_002,已运行,6,267.6,0,2020-12-08 21:31:47
X_高防26007,小游戏大厅_高防_002,已运行,6,266.4,0,2020-12-08 21:31:47
X_高防26008,小游戏大厅_高防_002,已运行,13,259.66,0,2020-12-08 21:31:47
X_高防26009,小游戏大厅_高防_003,已运行,7,261.43,0,2020-12-08 21:31:47
X_高防26010,小游戏大厅_高防_003,已运行,10,263.13,0,2020-12-08 21:31:47
X_高防26011,小游戏大厅_高防_003,已运行,11,273.9,0,2020-12-08 21:31:47
X_高防26012,小游戏大厅_高防_003,已运行,12,264.01,0,2020-12-08 21:31:47
X_高防26013,小游戏大厅_高防_004,已运行,7,263.82,0,2020-12-08 21:31:48
X_高防26014,小游戏大厅_高防_004,已运行,6,268.13,0,2020-12-08 21:31:48
X_高防26015,小游戏大厅_高防_004,已运行,7,272.67,0,2020-12-08 21:31:48
X_高防26016,小游戏大厅_高防_004,已运行,9,263.4,0,2020-12-08 21:31:48
X_高防26017,小游戏大厅_高防_005,已运行,9,270.11,0,2020-12-08 21:31:47
X_高防26018,小游戏大厅_高防_005,已运行,7,263.5,0,2020-12-08 21:31:47
X_高防26019,小游戏大厅_高防_005,已运行,9,263.37,0,2020-12-08 21:31:47
X_高防26020,小游戏大厅_高防_005,已运行,12,264.55,0,2020-12-08 21:31:47
X_高防26021,小游戏大厅_高防_006,已运行,7,260.8,0,2020-12-08 21:31:48
X_高防26022,小游戏大厅_高防_006,已运行,12,256.36,0,2020-12-08 21:31:48
X_高防26023,小游戏大厅_高防_006,已运行,7,264.72,0,2020-12-08 21:31:48
X_高防26024,小游戏大厅_高防_006,已运行,8,260.02,0,2020-12-08 21:31:48
X_高防26025,小游戏大厅_高防_007,已运行,8,203.22,0,2020-12-08 21:31:47
X_高防26026,小游戏大厅_高防_007,已运行,8,271.64,0,2020-12-08 21:31:47
X_高防26027,小游戏大厅_高防_007,已运行,8,267.79,0,2020-12-08 21:31:47
X_高防26028,小游戏大厅_高防_007,已运行,7,266.59,0,2020-12-08 21:31:47
X_高防26029,小游戏大厅_高防_008,已运行,7,258.86,0,2020-12-08 21:31:48
X_高防26030,小游戏大厅_高防_008,已运行,8,266.39,0,2020-12-08 21:31:48
X_高防26031,小游戏大厅_高防_008,已运行,10,266.1,0,2020-12-08 21:31:48
X_高防26032,小游戏大厅_高防_008,已运行,7,262.8,0,2020-12-08 21:31:48
X_高防26033,小游戏大厅_高防_009,已运行,6,234.32,0,2020-12-08 21:31:47
X_高防26034,小游戏大厅_高防_009,已运行,6,239.6,0,2020-12-08 21:31:47
X_高防26035,小游戏大厅_高防_009,已运行,6,222.9,0,2020-12-08 21:31:47
X_高防26036,小游戏大厅_高防_009,已运行,6,217.48,0,2020-12-08 21:31:47
X_高防26037,小游戏大厅_高防_010,已运行,6,229.46,0,2020-12-08 21:31:47
X_高防26038,小游戏大厅_高防_010,已运行,6,229.14,0,2020-12-08 21:31:47
X_高防26039,小游戏大厅_高防_010,已运行,6,230.45,0,2020-12-08 21:31:47
X_高防26040,小游戏大厅_高防_010,已运行,6,225.51,0,2020-12-08 21:31:47
X_高防26041,小游戏大厅_高防_011,已运行,6,237.52,0,2020-12-08 21:31:47
X_高防26042,小游戏大厅_高防_011,已运行,6,235.68,0,2020-12-08 21:31:47
X_高防26043,小游戏大厅_高防_011,已运行,6,225.28,0,2020-12-08 21:31:47
X_高防26044,小游戏大厅_高防_011,已运行,6,236.91,0,2020-12-08 21:31:47
X_高防26045,小游戏大厅_高防_012,已运行,6,231.79,0,2020-12-08 21:31:48
X_高防26046,小游戏大厅_高防_012,已运行,6,216.75,0,2020-12-08 21:31:48
X_高防26047,小游戏大厅_高防_012,已运行,6,234.19,0,2020-12-08 21:31:48
X_高防26048,小游戏大厅_高防_012,已运行,6,234.73,0,2020-12-08 21:31:48
X_高防26049,小游戏大厅_高防_013,已运行,6,235.04,0,2020-12-08 21:31:47
X_高防26050,小游戏大厅_高防_013,已运行,6,232.86,0,2020-12-08 21:31:47
X_高防26051,小游戏大厅_高防_013,已运行,6,236.47,0,2020-12-08 21:31:47
X_高防26052,小游戏大厅_高防_013,已运行,6,229.65,0,2020-12-08 21:31:47
X_高防26053,小游戏大厅_高防_014,已运行,6,237.03,0,2020-12-08 21:31:48
X_高防26054,小游戏大厅_高防_014,已运行,6,231.91,0,2020-12-08 21:31:48
X_高防26055,小游戏大厅_高防_014,已运行,6,231.59,0,2020-12-08 21:31:48
X_高防26056,小游戏大厅_高防_014,已运行,6,232.65,0,2020-12-08 21:31:48
X_高防26057,小游戏大厅_高防_015,已运行,6,228.38,0,2020-12-08 21:31:48
X_高防26058,小游戏大厅_高防_015,已运行,6,233.82,0,2020-12-08 21:31:48
X_高防26059,小游戏大厅_高防_015,已运行,6,228.09,0,2020-12-08 21:31:48
X_高防26060,小游戏大厅_高防_015,已运行,6,225.39,0,2020-12-08 21:31:48
X_高防26061,小游戏大厅_高防_016,已运行,6,222.18,0,2020-12-08 21:31:47
X_高防26062,小游戏大厅_高防_016,已运行,6,228.2,0,2020-12-08 21:31:47
X_高防26063,小游戏大厅_高防_016,已运行,6,227.95,0,2020-12-08 21:31:47
X_高防26064,小游戏大厅_高防_016,已运行,6,234.91,0,2020-12-08 21:31:47
X_高防26065,小游戏大厅_高防_017,已运行,6,225.99,0,2020-12-08 21:31:47
X_高防26066,小游戏大厅_高防_017,已运行,6,224.54,0,2020-12-08 21:31:47
X_高防26067,小游戏大厅_高防_017,已运行,6,240.2,0,2020-12-08 21:31:47
X_高防26068,小游戏大厅_高防_017,已运行,6,231.93,0,2020-12-08 21:31:47
X_高防26069,小游戏大厅_高防_018,已运行,6,222.69,0,2020-12-08 21:31:48
X_高防26070,小游戏大厅_高防_018,已运行,6,226.4,0,2020-12-08 21:31:48
X_高防26071,小游戏大厅_高防_018,已运行,6,226.85,0,2020-12-08 21:31:48
X_高防26072,小游戏大厅_高防_018,已运行,6,230.36,0,2020-12-08 21:31:48
X_鲁小游戏21001,小游戏大厅_山东_001,已运行,1089,456.24,0,2020-12-08 21:31:48
X_鲁小游戏21002,小游戏大厅_山东_001,已运行,1038,442.98,0,2020-12-08 21:31:48
X_鲁小游戏21003,小游戏大厅_山东_001,已运行,1003,455.07,0,2020-12-08 21:31:48
X_鲁小游戏21004,小游戏大厅_山东_001,已运行,1012,465.89,0,2020-12-08 21:31:48
X_鲁小游戏21005,小游戏大厅_山东_002,已运行,987,432.43,0,2020-12-08 21:31:48
X_鲁小游戏21006,小游戏大厅_山东_002,已运行,995,458.32,0,2020-12-08 21:31:48
X_鲁小游戏21007,小游戏大厅_山东_002,已运行,1054,437.53,0,2020-12-08 21:31:48
X_鲁小游戏21008,小游戏大厅_山东_002,已运行,1055,435.27,0,2020-12-08 21:31:48
X_鲁小游戏21009,小游戏大厅_山东_003,已运行,1099,445.44,0,2020-12-08 21:31:48
