游戏服务器,服务器名称,状态,负荷,内存,cpu,时间
X_贵小游戏14056,小游戏大厅_贵州_014,已运行,583,317.59,0,2020-12-21 19:31:58
X_贵小游戏14057,小游戏大厅_贵州_015,已运行,552,316.82,0,2020-12-21 19:31:59
X_贵小游戏14058,小游戏大厅_贵州_015,已运行,562,312.04,0,2020-12-21 19:31:59
X_贵小游戏14059,小游戏大厅_贵州_015,已运行,579,317.75,0,2020-12-21 19:31:59
X_贵小游戏14060,小游戏大厅_贵州_015,已运行,583,319.97,0,2020-12-21 19:31:59
X_贵小游戏14061,小游戏大厅_贵州_016,已运行,574,317.05,0,2020-12-21 19:31:58
X_贵小游戏14062,小游戏大厅_贵州_016,已运行,549,284.5,0,2020-12-21 19:31:58
X_贵小游戏14063,小游戏大厅_贵州_016,已运行,551,304.07,0,2020-12-21 19:31:58
X_贵小游戏14064,小游戏大厅_贵州_016,已运行,561,317.7,0,2020-12-21 19:31:59
X_贵小游戏14065,小游戏大厅_贵州_017,已运行,547,315.64,0,2020-12-21 19:31:59
X_贵小游戏14066,小游戏大厅_贵州_017,已运行,568,322.15,0,2020-12-21 19:31:59
X_贵小游戏14067,小游戏大厅_贵州_017,已运行,584,316.47,0,2020-12-21 19:31:59
X_贵小游戏14068,小游戏大厅_贵州_017,已运行,587,318.88,0,2020-12-21 19:31:59
X_贵小游戏14069,小游戏大厅_贵州_018,已运行,571,315.41,0,2020-12-21 19:31:59
X_贵小游戏14070,小游戏大厅_贵州_018,已运行,534,312.78,0,2020-12-21 19:31:59
X_贵小游戏14071,小游戏大厅_贵州_018,已运行,546,317.25,0,2020-12-21 19:31:59
X_贵小游戏14072,小游戏大厅_贵州_018,已运行,572,322.06,0,2020-12-21 19:31:59
X_贵小游戏14073,小游戏大厅_贵州_019,已运行,535,311.46,0,2020-12-21 19:31:59
X_贵小游戏14074,小游戏大厅_贵州_019,已运行,559,315.21,0,2020-12-21 19:31:59
X_贵小游戏14075,小游戏大厅_贵州_019,已运行,560,310,0,2020-12-21 19:31:59
X_贵小游戏14076,小游戏大厅_贵州_019,已运行,517,312.3,0,2020-12-21 19:31:59
X_贵小游戏14077,小游戏大厅_贵州_020,已运行,583,318.51,0,2020-12-21 19:31:59
X_贵小游戏14078,小游戏大厅_贵州_020,已运行,540,306.26,0,2020-12-21 19:31:59
X_贵小游戏14079,小游戏大厅_贵州_020,已运行,550,313.48,0,2020-12-21 19:31:59
X_贵小游戏14080,小游戏大厅_贵州_020,已运行,554,318.19,0,2020-12-21 19:31:59
X_贵小游戏14081,小游戏大厅_贵州_021,已运行,551,318.37,0,2020-12-21 19:31:59
X_贵小游戏14082,小游戏大厅_贵州_021,已运行,561,314.46,0,2020-12-21 19:31:59
X_贵小游戏14083,小游戏大厅_贵州_021,已运行,572,317.37,0,2020-12-21 19:31:59
X_贵小游戏14084,小游戏大厅_贵州_021,已运行,559,312.36,0,2020-12-21 19:31:59
X_贵小游戏14085,小游戏大厅_贵州_022,已运行,556,319.63,0,2020-12-21 19:31:59
X_贵小游戏14086,小游戏大厅_贵州_022,已运行,561,320.74,0,2020-12-21 19:31:59
X_贵小游戏14087,小游戏大厅_贵州_022,已运行,556,322.99,0,2020-12-21 19:31:59
X_贵小游戏14088,小游戏大厅_贵州_022,已运行,543,318.61,0,2020-12-21 19:31:59
X_贵小游戏14089,小游戏大厅_贵州_023,已运行,549,314.96,0,2020-12-21 19:31:58
X_贵小游戏14090,小游戏大厅_贵州_023,已运行,571,314.81,0,2020-12-21 19:31:58
X_贵小游戏14091,小游戏大厅_贵州_023,已运行,553,312.61,0,2020-12-21 19:31:58
X_贵小游戏14092,小游戏大厅_贵州_023,已运行,585,315.99,0,2020-12-21 19:31:58
X_贵小游戏14093,小游戏大厅_贵州_024,已运行,561,314.25,0,2020-12-21 19:31:59
X_贵小游戏14094,小游戏大厅_贵州_024,已运行,583,317.45,0,2020-12-21 19:31:59
X_贵小游戏14095,小游戏大厅_贵州_024,已运行,562,318.06,0,2020-12-21 19:31:59
X_贵小游戏14096,小游戏大厅_贵州_024,已运行,591,318.6,0,2020-12-21 19:31:59
X_贵小游戏14097,小游戏大厅_贵州_025,已运行,579,315,0,2020-12-21 19:31:59
X_贵小游戏14098,小游戏大厅_贵州_025,已运行,537,311.93,0,2020-12-21 19:31:59
X_贵小游戏14099,小游戏大厅_贵州_025,已运行,552,310.53,0,2020-12-21 19:31:59
X_贵小游戏14100,小游戏大厅_贵州_025,已运行,569,313.67,0,2020-12-21 19:31:59
X_贵小游戏14101,小游戏大厅_贵州_026,已运行,552,314.89,0,2020-12-21 19:31:58
X_贵小游戏14102,小游戏大厅_贵州_026,已运行,584,325.46,0,2020-12-21 19:31:58
X_贵小游戏14103,小游戏大厅_贵州_026,已运行,537,311.83,0,2020-12-21 19:31:58
X_贵小游戏14104,小游戏大厅_贵州_026,已运行,542,308.66,0,2020-12-21 19:31:58
X_赣闽小游戏17001,小游戏大厅_江西_福建_001,已运行,607,324.17,0,2020-12-21 19:31:59
X_赣闽小游戏17002,小游戏大厅_江西_福建_001,已运行,592,322.34,0,2020-12-21 19:31:59
X_赣闽小游戏17003,小游戏大厅_江西_福建_001,已运行,618,322.51,0,2020-12-21 19:31:59
X_赣闽小游戏17004,小游戏大厅_江西_福建_001,已运行,615,321.48,0,2020-12-21 19:31:59
X_赣闽小游戏17005,小游戏大厅_江西_福建_002,已运行,586,315.35,0,2020-12-21 19:31:58
X_赣闽小游戏17006,小游戏大厅_江西_福建_002,已运行,630,321.26,0,2020-12-21 19:31:58
X_赣闽小游戏17007,小游戏大厅_江西_福建_002,已运行,601,313.07,0,2020-12-21 19:31:58
X_赣闽小游戏17008,小游戏大厅_江西_福建_002,已运行,562,317.41,0,2020-12-21 19:31:58
X_赣闽小游戏17009,小游戏大厅_江西_福建_003,已运行,599,322.14,0,2020-12-21 19:31:59
X_赣闽小游戏17010,小游戏大厅_江西_福建_003,已运行,610,325.47,0,2020-12-21 19:31:59
X_赣闽小游戏17011,小游戏大厅_江西_福建_003,已运行,589,304.04,0,2020-12-21 19:31:59
X_赣闽小游戏17012,小游戏大厅_江西_福建_003,已运行,594,318.89,0,2020-12-21 19:31:59
X_赣闽小游戏17013,小游戏大厅_江西_福建_004,已运行,555,302.93,0,2020-12-21 19:31:58
X_赣闽小游戏17014,小游戏大厅_江西_福建_004,已运行,622,324.52,0,2020-12-21 19:31:58
X_赣闽小游戏17015,小游戏大厅_江西_福建_004,已运行,638,324.93,0,2020-12-21 19:31:58
X_赣闽小游戏17016,小游戏大厅_江西_福建_004,已运行,603,323.09,0,2020-12-21 19:31:58
X_赣闽小游戏17017,小游戏大厅_江西_福建_005,已运行,624,320.7,0,2020-12-21 19:31:59
X_赣闽小游戏17018,小游戏大厅_江西_福建_005,已运行,584,315.06,0,2020-12-21 19:31:59
X_赣闽小游戏17019,小游戏大厅_江西_福建_005,已运行,584,318.06,0,2020-12-21 19:31:59
X_赣闽小游戏17020,小游戏大厅_江西_福建_005,已运行,590,313.95,0,2020-12-21 19:31:59
X_赣闽小游戏17021,小游戏大厅_江西_福建_006,已运行,579,314.98,0,2020-12-21 19:31:58
X_赣闽小游戏17022,小游戏大厅_江西_福建_006,已运行,574,317.84,0,2020-12-21 19:31:58
X_赣闽小游戏17023,小游戏大厅_江西_福建_006,已运行,561,311.23,0,2020-12-21 19:31:58
X_赣闽小游戏17024,小游戏大厅_江西_福建_006,已运行,573,319.73,0,2020-12-21 19:31:58
X_赣闽小游戏17025,小游戏大厅_江西_福建_007,已运行,532,315.88,0,2020-12-21 19:31:59
X_赣闽小游戏17026,小游戏大厅_江西_福建_007,已运行,563,315.98,0,2020-12-21 19:31:59
X_赣闽小游戏17027,小游戏大厅_江西_福建_007,已运行,614,308.84,0,2020-12-21 19:31:59
X_赣闽小游戏17028,小游戏大厅_江西_福建_007,已运行,615,316.61,0,2020-12-21 19:31:59
X_赣闽小游戏17029,小游戏大厅_江西_福建_008,已运行,576,249.68,0,2020-12-21 19:31:59
X_赣闽小游戏17030,小游戏大厅_江西_福建_008,已运行,589,311.51,0,2020-12-21 19:31:59
X_赣闽小游戏17031,小游戏大厅_江西_福建_008,已运行,638,319.43,0,2020-12-21 19:31:59
X_赣闽小游戏17032,小游戏大厅_江西_福建_008,已运行,577,319.52,0,2020-12-21 19:31:59
X_赣闽小游戏17033,小游戏大厅_江西_福建_009,已运行,581,320.81,0,2020-12-21 19:31:59
X_赣闽小游戏17034,小游戏大厅_江西_福建_009,已运行,610,316.27,0,2020-12-21 19:31:59
X_赣闽小游戏17035,小游戏大厅_江西_福建_009,已运行,621,317.45,0,2020-12-21 19:31:59
X_赣闽小游戏17036,小游戏大厅_江西_福建_009,已运行,566,304.61,0,2020-12-21 19:31:59
X_赣闽小游戏17037,小游戏大厅_江西_福建_010,已运行,644,322.88,0,2020-12-21 19:31:58
X_赣闽小游戏17038,小游戏大厅_江西_福建_010,已运行,570,315.8,0,2020-12-21 19:31:58
X_赣闽小游戏17039,小游戏大厅_江西_福建_010,已运行,612,317.07,0,2020-12-21 19:31:58
X_赣闽小游戏17040,小游戏大厅_江西_福建_010,已运行,646,322.26,0,2020-12-21 19:31:58
X_赣闽小游戏17041,小游戏大厅_江西_福建_011,已运行,591,316.74,0,2020-12-21 19:31:58
X_赣闽小游戏17042,小游戏大厅_江西_福建_011,已运行,581,317.36,0,2020-12-21 19:31:58
X_赣闽小游戏17043,小游戏大厅_江西_福建_011,已运行,583,315.95,0,2020-12-21 19:31:58
X_赣闽小游戏17044,小游戏大厅_江西_福建_011,已运行,642,319.8,0,2020-12-21 19:31:58
X_赣闽小游戏17045,小游戏大厅_江西_福建_012,已运行,591,308.76,0,2020-12-21 19:31:59
X_赣闽小游戏17046,小游戏大厅_江西_福建_012,已运行,591,315.91,0,2020-12-21 19:31:59
X_赣闽小游戏17047,小游戏大厅_江西_福建_012,已运行,597,314.97,0,2020-12-21 19:31:59
X_赣闽小游戏17048,小游戏大厅_江西_福建_012,已运行,659,317.55,0,2020-12-21 19:31:59
X_辽小游戏12001,小游戏大厅_辽宁_001,已运行,933,359.43,0,2020-12-21 19:31:59
X_辽小游戏12002,小游戏大厅_辽宁_001,已运行,955,360.79,0,2020-12-21 19:31:59
X_辽小游戏12003,小游戏大厅_辽宁_001,已运行,962,362.02,0,2020-12-21 19:31:59
X_辽小游戏12004,小游戏大厅_辽宁_001,已运行,1017,366.05,0,2020-12-21 19:31:59
X_辽小游戏12005,小游戏大厅_辽宁_002,已运行,1030,364.29,0,2020-12-21 19:31:58
X_辽小游戏12006,小游戏大厅_辽宁_002,已运行,990,364.16,0,2020-12-21 19:31:58
X_辽小游戏12007,小游戏大厅_辽宁_002,已运行,978,363.9,0,2020-12-21 19:31:58
X_辽小游戏12008,小游戏大厅_辽宁_002,已运行,1007,363.12,0,2020-12-21 19:31:58
X_辽小游戏12009,小游戏大厅_辽宁_003,已运行,1060,368.58,0,2020-12-21 19:31:59
X_辽小游戏12010,小游戏大厅_辽宁_003,已运行,964,367,0,2020-12-21 19:31:59
X_辽小游戏12011,小游戏大厅_辽宁_003,已运行,990,361.64,0,2020-12-21 19:31:59
X_辽小游戏12012,小游戏大厅_辽宁_003,已运行,1009,365.19,0,2020-12-21 19:31:59
X_辽小游戏12013,小游戏大厅_辽宁_004,已运行,1017,365.45,0,2020-12-21 19:31:58
X_辽小游戏12014,小游戏大厅_辽宁_004,已运行,1036,366.68,0,2020-12-21 19:31:58
X_辽小游戏12015,小游戏大厅_辽宁_004,已运行,1003,369.96,0,2020-12-21 19:31:58
X_辽小游戏12016,小游戏大厅_辽宁_004,已运行,976,364.49,0,2020-12-21 19:31:58
X_辽小游戏12017,小游戏大厅_辽宁_005,已运行,970,364.09,0,2020-12-21 19:31:58
X_辽小游戏12018,小游戏大厅_辽宁_005,已运行,1027,363.4,0,2020-12-21 19:31:58
X_辽小游戏12019,小游戏大厅_辽宁_005,已运行,1036,370.68,0,2020-12-21 19:31:58
X_辽小游戏12020,小游戏大厅_辽宁_005,已运行,1021,370.16,0,2020-12-21 19:31:58
X_辽小游戏12021,小游戏大厅_辽宁_006,已运行,937,356.11,0,2020-12-21 19:31:59
X_辽小游戏12022,小游戏大厅_辽宁_006,已运行,1008,365.84,0,2020-12-21 19:31:59
X_辽小游戏12023,小游戏大厅_辽宁_006,已运行,1058,372.58,0,2020-12-21 19:31:59
X_辽小游戏12024,小游戏大厅_辽宁_006,已运行,1007,370.61,0,2020-12-21 19:31:59
X_辽小游戏12025,小游戏大厅_辽宁_007,已运行,1039,371,0,2020-12-21 19:31:59
X_辽小游戏12026,小游戏大厅_辽宁_007,已运行,1015,370.38,0,2020-12-21 19:31:59
X_辽小游戏12027,小游戏大厅_辽宁_007,已运行,956,366.18,0,2020-12-21 19:31:59
X_辽小游戏12028,小游戏大厅_辽宁_007,已运行,1042,364.07,0,2020-12-21 19:31:59
X_辽小游戏12029,小游戏大厅_辽宁_008,已运行,1016,362.52,0,2020-12-21 19:31:58
X_辽小游戏12030,小游戏大厅_辽宁_008,已运行,981,358.91,0,2020-12-21 19:31:58
X_辽小游戏12031,小游戏大厅_辽宁_008,已运行,973,338.11,0,2020-12-21 19:31:58
X_辽小游戏12032,小游戏大厅_辽宁_008,已运行,973,366.37,0,2020-12-21 19:31:58
X_辽小游戏12033,小游戏大厅_辽宁_009,已运行,1006,359.09,0,2020-12-21 19:31:59
X_辽小游戏12034,小游戏大厅_辽宁_009,已运行,997,362.42,0,2020-12-21 19:31:59
X_辽小游戏12035,小游戏大厅_辽宁_009,已运行,974,362.14,0,2020-12-21 19:31:59
X_辽小游戏12036,小游戏大厅_辽宁_009,已运行,966,358.38,0,2020-12-21 19:31:59
X_通用小游戏10001,小游戏大厅_通用_001,已运行,777,347.46,0,2020-12-21 19:31:59
X_通用小游戏10002,小游戏大厅_通用_001,已运行,794,351.54,0,2020-12-21 19:31:59
X_通用小游戏10003,小游戏大厅_通用_001,已运行,794,348.47,0,2020-12-21 19:31:59
X_通用小游戏10004,小游戏大厅_通用_001,已运行,785,347.46,0,2020-12-21 19:31:59
X_通用小游戏10005,小游戏大厅_通用_002,已运行,804,350.15,0,2020-12-21 19:31:59
X_通用小游戏10006,小游戏大厅_通用_002,已运行,762,340.48,0,2020-12-21 19:31:59
X_通用小游戏10007,小游戏大厅_通用_002,已运行,777,336.16,0,2020-12-21 19:31:59
X_通用小游戏10008,小游戏大厅_通用_002,已运行,832,349.96,0,2020-12-21 19:31:59
X_通用小游戏10009,小游戏大厅_通用_003,已运行,752,343.12,0,2020-12-21 19:31:58
X_通用小游戏10010,小游戏大厅_通用_003,已运行,838,352.51,0,2020-12-21 19:31:58
X_通用小游戏10011,小游戏大厅_通用_003,已运行,789,346.41,0,2020-12-21 19:31:58
X_通用小游戏10012,小游戏大厅_通用_003,已运行,790,281.92,0,2020-12-21 19:31:58
X_通用小游戏10013,小游戏大厅_通用_004,已运行,814,343.91,0,2020-12-21 19:31:59
X_通用小游戏10014,小游戏大厅_通用_004,已运行,798,349.53,0,2020-12-21 19:31:59
X_通用小游戏10015,小游戏大厅_通用_004,已运行,801,344.92,0,2020-12-21 19:31:59
X_通用小游戏10016,小游戏大厅_通用_004,已运行,803,347.29,0,2020-12-21 19:31:59
X_通用小游戏10017,小游戏大厅_通用_005,已运行,759,346.92,0,2020-12-21 19:31:59
X_通用小游戏10018,小游戏大厅_通用_005,已运行,798,350.86,0,2020-12-21 19:31:59
X_通用小游戏10019,小游戏大厅_通用_005,已运行,809,346.29,0,2020-12-21 19:31:59
X_通用小游戏10020,小游戏大厅_通用_005,已运行,762,342.95,0,2020-12-21 19:31:59
X_通用小游戏10021,小游戏大厅_通用_006,已运行,832,346,0,2020-12-21 19:31:59
X_通用小游戏10022,小游戏大厅_通用_006,已运行,795,342.34,0,2020-12-21 19:31:59
X_通用小游戏10023,小游戏大厅_通用_006,已运行,718,342.87,0,2020-12-21 19:31:59
X_通用小游戏10024,小游戏大厅_通用_006,已运行,760,345.03,0,2020-12-21 19:31:59
X_通用小游戏10025,小游戏大厅_通用_007,已运行,815,349.44,0,2020-12-21 19:31:58
X_通用小游戏10026,小游戏大厅_通用_007,已运行,746,339.44,0,2020-12-21 19:31:58
X_通用小游戏10027,小游戏大厅_通用_007,已运行,759,344.08,0,2020-12-21 19:31:58
X_通用小游戏10028,小游戏大厅_通用_007,已运行,775,347.71,0,2020-12-21 19:31:58
X_通用小游戏10029,小游戏大厅_通用_008,已运行,774,347.09,0,2020-12-21 19:31:58
X_通用小游戏10030,小游戏大厅_通用_008,已运行,754,342.55,0,2020-12-21 19:31:58
X_通用小游戏10031,小游戏大厅_通用_008,已运行,809,346.41,0,2020-12-21 19:31:58
X_通用小游戏10032,小游戏大厅_通用_008,已运行,794,347.21,0,2020-12-21 19:31:58
X_通用小游戏10033,小游戏大厅_通用_009,已运行,765,345.38,0,2020-12-21 19:31:59
X_通用小游戏10034,小游戏大厅_通用_009,已运行,758,341.53,0,2020-12-21 19:31:59
X_通用小游戏10035,小游戏大厅_通用_009,已运行,818,349.91,0,2020-12-21 19:31:59
X_通用小游戏10036,小游戏大厅_通用_009,已运行,798,350.67,0,2020-12-21 19:31:59
X_通用小游戏10037,小游戏大厅_通用_010,已运行,765,342.39,0,2020-12-21 19:31:59
X_通用小游戏10038,小游戏大厅_通用_010,已运行,751,338.44,0,2020-12-21 19:31:59
X_通用小游戏10039,小游戏大厅_通用_010,已运行,742,341.68,0,2020-12-21 19:31:59
X_通用小游戏10040,小游戏大厅_通用_010,已运行,814,345.53,0,2020-12-21 19:31:59
X_通用小游戏10041,小游戏大厅_通用_011,已运行,754,345.07,0,2020-12-21 19:31:58
X_通用小游戏10042,小游戏大厅_通用_011,已运行,743,319.46,0,2020-12-21 19:31:58
X_通用小游戏10043,小游戏大厅_通用_011,已运行,711,341.88,0,2020-12-21 19:31:58
X_通用小游戏10044,小游戏大厅_通用_011,已运行,749,347.52,0,2020-12-21 19:31:58
X_通用小游戏10045,小游戏大厅_通用_012,已运行,731,339.59,0,2020-12-21 19:31:58
X_通用小游戏10046,小游戏大厅_通用_012,已运行,828,349.46,0,2020-12-21 19:31:58
X_通用小游戏10047,小游戏大厅_通用_012,已运行,740,343.76,0,2020-12-21 19:31:58
X_通用小游戏10048,小游戏大厅_通用_012,已运行,827,348.12,0,2020-12-21 19:31:58
X_通用小游戏10049,小游戏大厅_通用_013,已运行,724,339.28,0,2020-12-21 19:31:59
X_通用小游戏10050,小游戏大厅_通用_013,已运行,779,346.24,0,2020-12-21 19:31:59
X_通用小游戏10051,小游戏大厅_通用_013,已运行,815,351.11,0,2020-12-21 19:31:59
X_通用小游戏10052,小游戏大厅_通用_013,已运行,809,348.09,0,2020-12-21 19:31:59
X_通用小游戏10053,小游戏大厅_通用_014,已运行,767,342.41,0,2020-12-21 19:31:59
X_通用小游戏10054,小游戏大厅_通用_014,已运行,798,354.81,0,2020-12-21 19:31:59
X_通用小游戏10055,小游戏大厅_通用_014,已运行,789,347.68,0,2020-12-21 19:31:59
X_通用小游戏10056,小游戏大厅_通用_014,已运行,805,300.93,0,2020-12-21 19:31:59
X_通用小游戏10057,小游戏大厅_通用_015,已运行,756,342.52,0,2020-12-21 19:31:59
X_通用小游戏10058,小游戏大厅_通用_015,已运行,740,335.28,0,2020-12-21 19:31:59
X_通用小游戏10059,小游戏大厅_通用_015,已运行,804,349.25,0,2020-12-21 19:31:59
X_通用小游戏10060,小游戏大厅_通用_015,已运行,800,339.36,0,2020-12-21 19:31:59
X_通用小游戏10061,小游戏大厅_通用_016,已运行,786,339.32,0,2020-12-21 19:31:59
X_通用小游戏10062,小游戏大厅_通用_016,已运行,775,348.33,0,2020-12-21 19:31:59
X_通用小游戏10063,小游戏大厅_通用_016,已运行,713,339.5,0,2020-12-21 19:31:59
X_通用小游戏10064,小游戏大厅_通用_016,已运行,801,349.09,0,2020-12-21 19:31:59
X_通用小游戏10065,小游戏大厅_通用_017,已运行,795,345.36,0,2020-12-21 19:31:59
X_通用小游戏10066,小游戏大厅_通用_017,已运行,789,347.36,0,2020-12-21 19:31:59
X_通用小游戏10067,小游戏大厅_通用_017,已运行,761,338.41,0,2020-12-21 19:31:59
X_通用小游戏10068,小游戏大厅_通用_017,已运行,819,350.91,0,2020-12-21 19:31:59
X_通用小游戏10069,小游戏大厅_通用_018,已运行,803,349.28,0,2020-12-21 19:31:59
X_通用小游戏10070,小游戏大厅_通用_018,已运行,790,349.69,0,2020-12-21 19:31:59
X_通用小游戏10071,小游戏大厅_通用_018,已运行,764,344.91,0,2020-12-21 19:31:59
X_通用小游戏10072,小游戏大厅_通用_018,已运行,739,344.66,0,2020-12-21 19:31:59
X_通用小游戏10073,小游戏大厅_通用_019,已运行,793,349.5,0,2020-12-21 19:31:58
X_通用小游戏10074,小游戏大厅_通用_019,已运行,797,350.23,0,2020-12-21 19:31:58
X_通用小游戏10075,小游戏大厅_通用_019,已运行,758,342.63,0,2020-12-21 19:31:58
X_通用小游戏10076,小游戏大厅_通用_019,已运行,745,340.27,0,2020-12-21 19:31:58
X_通用小游戏10077,小游戏大厅_通用_020,已运行,823,342.82,0,2020-12-21 19:31:58
X_通用小游戏10078,小游戏大厅_通用_020,已运行,761,342.19,0,2020-12-21 19:31:58
X_通用小游戏10079,小游戏大厅_通用_020,已运行,688,336.43,0,2020-12-21 19:31:58
X_通用小游戏10080,小游戏大厅_通用_020,已运行,792,340.67,0,2020-12-21 19:31:58
X_鄂小游戏20001,小游戏大厅_湖北_001,已运行,476,298.31,0,2020-12-21 19:31:58
X_鄂小游戏20002,小游戏大厅_湖北_001,已运行,506,309.38,0,2020-12-21 19:31:58
X_鄂小游戏20003,小游戏大厅_湖北_001,已运行,498,305.97,0,2020-12-21 19:31:58
X_鄂小游戏20004,小游戏大厅_湖北_001,已运行,451,304.08,0,2020-12-21 19:31:58
X_鄂小游戏20005,小游戏大厅_湖北_002,已运行,466,304,0,2020-12-21 19:31:59
X_鄂小游戏20006,小游戏大厅_湖北_002,已运行,515,308.12,0,2020-12-21 19:31:59
X_鄂小游戏20007,小游戏大厅_湖北_002,已运行,496,309.44,0,2020-12-21 19:31:59
X_鄂小游戏20008,小游戏大厅_湖北_002,已运行,475,248.87,0,2020-12-21 19:31:59
X_陕小游戏15001,小游戏大厅_陕西_001,已运行,750,338.62,0,2020-12-21 19:31:59
X_陕小游戏15002,小游戏大厅_陕西_001,已运行,690,333.78,0,2020-12-21 19:31:59
X_陕小游戏15003,小游戏大厅_陕西_001,已运行,754,333.94,0,2020-12-21 19:31:59
X_陕小游戏15004,小游戏大厅_陕西_001,已运行,779,342.16,0,2020-12-21 19:31:59
X_陕小游戏15005,小游戏大厅_陕西_002,已运行,725,335.64,0,2020-12-21 19:31:58
X_陕小游戏15006,小游戏大厅_陕西_002,已运行,722,339.32,0,2020-12-21 19:31:58
X_陕小游戏15007,小游戏大厅_陕西_002,已运行,693,330.2,0,2020-12-21 19:31:58
X_陕小游戏15008,小游戏大厅_陕西_002,已运行,689,339.82,0,2020-12-21 19:31:58
X_陕小游戏15009,小游戏大厅_陕西_003,已运行,733,333.52,0,2020-12-21 19:31:59
X_陕小游戏15010,小游戏大厅_陕西_003,已运行,737,340.94,0,2020-12-21 19:31:59
X_陕小游戏15011,小游戏大厅_陕西_003,已运行,722,330.77,0,2020-12-21 19:31:59
X_陕小游戏15012,小游戏大厅_陕西_003,已运行,742,339.32,0,2020-12-21 19:31:59
X_陕小游戏15013,小游戏大厅_陕西_004,已运行,719,332.05,0,2020-12-21 19:31:59
X_陕小游戏15014,小游戏大厅_陕西_004,已运行,693,331.47,0,2020-12-21 19:31:59
X_陕小游戏15015,小游戏大厅_陕西_004,已运行,742,335.74,0,2020-12-21 19:31:59
X_陕小游戏15016,小游戏大厅_陕西_004,已运行,753,335.74,0,2020-12-21 19:31:59
X_陕小游戏15017,小游戏大厅_陕西_005,已运行,752,332.69,0,2020-12-21 19:31:58
X_陕小游戏15018,小游戏大厅_陕西_005,已运行,722,334.04,0,2020-12-21 19:31:58
X_陕小游戏15019,小游戏大厅_陕西_005,已运行,696,332.39,0,2020-12-21 19:31:58
X_陕小游戏15020,小游戏大厅_陕西_005,已运行,765,341.46,0,2020-12-21 19:31:58
X_陕小游戏15021,小游戏大厅_陕西_006,已运行,750,341.14,0,2020-12-21 19:31:59
X_陕小游戏15022,小游戏大厅_陕西_006,已运行,699,333.07,0,2020-12-21 19:31:59
X_陕小游戏15023,小游戏大厅_陕西_006,已运行,745,334.95,0,2020-12-21 19:31:59
X_陕小游戏15024,小游戏大厅_陕西_006,已运行,711,333.28,0,2020-12-21 19:31:59
X_陕小游戏15025,小游戏大厅_陕西_007,已运行,719,323.93,0,2020-12-21 19:31:59
X_陕小游戏15026,小游戏大厅_陕西_007,已运行,741,339.21,0,2020-12-21 19:31:59
X_陕小游戏15027,小游戏大厅_陕西_007,已运行,690,327.44,0,2020-12-21 19:31:59
X_陕小游戏15028,小游戏大厅_陕西_007,已运行,728,335.87,0,2020-12-21 19:31:59
X_陕小游戏15029,小游戏大厅_陕西_008,已运行,739,405.96,0,2020-12-21 19:31:58
X_陕小游戏15030,小游戏大厅_陕西_008,已运行,732,422.85,0,2020-12-21 19:31:58
X_陕小游戏15031,小游戏大厅_陕西_008,已运行,740,417.93,0,2020-12-21 19:31:58
X_陕小游戏15032,小游戏大厅_陕西_008,已运行,687,410.79,0,2020-12-21 19:31:58
X_高防26001,小游戏大厅_高防_001,已运行,4,16.63,0,2020-12-21 19:31:59
X_高防26002,小游戏大厅_高防_001,已运行,4,16.64,0,2020-12-21 19:31:59
X_高防26003,小游戏大厅_高防_001,已运行,4,58.86,0,2020-12-21 19:31:59
X_高防26004,小游戏大厅_高防_001,已运行,4,16.65,0,2020-12-21 19:31:59
X_高防26005,小游戏大厅_高防_002,已运行,4,75.04,0,2020-12-21 19:31:58
X_高防26006,小游戏大厅_高防_002,已运行,4,53.62,0,2020-12-21 19:31:58
X_高防26007,小游戏大厅_高防_002,已运行,4,16.58,0,2020-12-21 19:31:58
X_高防26008,小游戏大厅_高防_002,已运行,4,35.48,0,2020-12-21 19:31:58
X_高防26009,小游戏大厅_高防_003,已运行,4,100.11,0,2020-12-21 19:31:59
X_高防26010,小游戏大厅_高防_003,已运行,4,68.89,0,2020-12-21 19:31:59
X_高防26011,小游戏大厅_高防_003,已运行,4,16.6,0,2020-12-21 19:31:59
X_高防26012,小游戏大厅_高防_003,已运行,4,16.65,0,2020-12-21 19:31:59
X_高防26013,小游戏大厅_高防_004,已运行,5,16.56,0,2020-12-21 19:31:59
X_高防26014,小游戏大厅_高防_004,已运行,4,27.08,0,2020-12-21 19:31:59
X_高防26015,小游戏大厅_高防_004,已运行,4,16.58,0,2020-12-21 19:31:59
X_高防26016,小游戏大厅_高防_004,已运行,6,16.6,0,2020-12-21 19:31:59
X_高防26017,小游戏大厅_高防_005,已运行,4,26.7,0,2020-12-21 19:31:58
X_高防26018,小游戏大厅_高防_005,已运行,8,16.62,0,2020-12-21 19:31:58
X_高防26019,小游戏大厅_高防_005,已运行,4,54.19,0,2020-12-21 19:31:58
X_高防26020,小游戏大厅_高防_005,已运行,4,30.05,0,2020-12-21 19:31:58
X_高防26021,小游戏大厅_高防_006,已运行,4,55.41,0,2020-12-21 19:31:59
X_高防26022,小游戏大厅_高防_006,已运行,4,16.57,0,2020-12-21 19:31:59
X_高防26023,小游戏大厅_高防_006,已运行,4,16.56,0,2020-12-21 19:31:59
X_高防26024,小游戏大厅_高防_006,已运行,4,16.64,0,2020-12-21 19:31:59
X_高防26025,小游戏大厅_高防_007,已运行,4,32.48,0,2020-12-21 19:31:59
