游戏服务器,服务器名称,状态,负荷,内存,cpu,时间
X_广西-广西鸡平胡-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,43,102.7,0,2020-12-21 19:32:08
X_广西-来宾玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,71,107.59,0,2020-12-21 19:32:08
X_广西-柳州玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,679,151.09,0,2020-12-21 19:32:09
X_广西-桂林字牌玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,17,32.82,0,2020-12-21 19:32:10
X_广西-桂林字牌玩法-金币场,X_Game-湖南-湖北-广东-广西-海南01,已运行,149,33.31,0,2020-12-21 19:32:10
X_广西-桂林玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,0,96.17,0,2020-12-21 19:32:09
X_广西-桂柳玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,258,112.47,0,2020-12-21 19:32:10
X_广西-桂柳玩法-金币场,X_Game-湖南-湖北-广东-广西-海南01,已运行,151,32.67,0,2020-12-21 19:32:08
X_广西-梧州玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,22,100.7,0,2020-12-21 19:32:10
X_广西-河池玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,357,122.37,0,2020-12-21 19:32:10
X_广西-玉林玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,22,106.14,0,2020-12-21 19:32:08
X_广西-百色玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,30,110.79,0,2020-12-21 19:32:10
X_广西-贵港玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,27,101.12,0,2020-12-21 19:32:09
X_广西-贺州玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,16,99.51,0,2020-12-21 19:32:09
X_广西-转转玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,0,96.47,0,2020-12-21 19:32:08
X_广西-钦州玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,40,103.59,0,2020-12-21 19:32:10
X_广西-防城港玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南01,已运行,43,101.48,0,2020-12-21 19:32:10
X_捕鱼JS大厅2,X_Game-其它01,已运行,438,39.2,0,2020-12-21 19:32:09
X_斗地主电视直播,X_Game-系统支持05,已运行,0,22.06,0,2020-12-21 19:32:09
X_江苏-南京敞开头-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,150,127.96,0,2020-12-21 19:32:09
X_江苏-南京敞开头-金币场,X_Game-江苏-安徽-浙江-上海01,已运行,325,32.95,0,2020-12-21 19:32:09
X_江苏-南京进园子-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,128,126.6,0,2020-12-21 19:32:09
X_江苏-南通长牌-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,0,31.91,0,2020-12-21 19:32:09
X_江苏-宿迁麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,6,36.49,0,2020-12-21 19:32:09
X_江苏-常州麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,16,97.94,0,2020-12-21 19:32:09
X_江苏-徐州麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,95,112.54,0,2020-12-21 19:32:09
X_江苏-扬州麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,76,104.51,0,2020-12-21 19:32:09
X_江苏-无锡麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,656,116,0,2020-12-21 19:32:09
X_江苏-泰州麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,2,98.02,0,2020-12-21 19:32:09
X_江苏-淮安麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,468,113.92,0,2020-12-21 19:32:09
X_江苏-灌云麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,85,43.17,0,2020-12-21 19:32:09
X_江苏-盐城晃晃-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,51,41.36,0,2020-12-21 19:32:09
X_江苏-盐城麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,5,98.61,0,2020-12-21 19:32:09
X_江苏-苏州麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,1143,157.41,0,2020-12-21 19:32:09
X_江苏-苏州麻将-金币场,X_Game-江苏-安徽-浙江-上海01,已运行,120,32.87,0,2020-12-21 19:32:09
X_江苏-赣榆麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,22,69.25,0,2020-12-21 19:32:09
X_江苏-连云港麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,483,116.07,0,2020-12-21 19:32:09
X_江苏-镇江麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,198,106.37,0,2020-12-21 19:32:09
X_江西-上饶麻将-朋友场,X_Game-江西-福建01,已运行,283,64.51,0,2020-12-21 19:32:09
X_江西-九江麻将-朋友场,X_Game-江西-福建01,已运行,61,61.4,0,2020-12-21 19:32:09
X_江西-二七王-朋友场,X_Game-江西-福建01,已运行,948,193.33,0,2020-12-21 19:32:10
X_江西-二七王-金币场,X_Game-江西-福建01,已运行,6976,214.9,0,2020-12-21 19:32:10
X_江西-南昌麻将-朋友场1,X_Game-江西-福建02,已运行,3995,341.67,0,2020-12-21 19:32:09
X_江西-南昌麻将-朋友场2,X_Game-江西-福建02,已运行,4326,345.32,0,2020-12-21 19:32:09
X_江西-南昌麻将-朋友场3,X_Game-江西-福建02,已运行,4764,351.06,0,2020-12-21 19:32:09
X_江西-南昌麻将-金币场,X_Game-江西-福建02,已运行,1980,139.64,0,2020-12-21 19:32:09
X_江西-吉安麻将-朋友场,X_Game-江西-福建01,已运行,434,106.02,0,2020-12-21 19:32:10
X_江西-吉安麻将-金币场,X_Game-江西-福建01,已运行,96,19.96,0,2020-12-21 19:32:10
X_江西-四团-朋友场,X_Game-江西-福建01,已运行,32,19.45,0,2020-12-21 19:32:10
X_江西-四团-金币场,X_Game-江西-福建01,已运行,798,64.52,0,2020-12-21 19:32:10
X_江西-宜春麻将-朋友场,X_Game-江西-福建01,已运行,569,99.87,0,2020-12-21 19:32:10
X_江西-宜春麻将-金币场,X_Game-江西-福建01,已运行,67,16.54,0,2020-12-21 19:32:10
X_江西-抚州麻将-朋友场,X_Game-江西-福建01,已运行,714,104.23,0,2020-12-21 19:32:10
X_江西-抚州麻将-金币场,X_Game-江西-福建01,已运行,98,20.67,0,2020-12-21 19:32:09
X_江西-新余五十K-朋友场,X_Game-江西-福建01,已运行,343,35,0,2020-12-21 19:32:09
X_江西-新余麻将-朋友场,X_Game-江西-福建01,已运行,31,61.45,0,2020-12-21 19:32:10
X_江西-景德镇麻将-朋友场,X_Game-江西-福建01,已运行,268,68.95,0,2020-12-21 19:32:10
X_江西-江西红中麻将-朋友场,X_Game-江西-福建01,已运行,877,128.35,0,2020-12-21 19:32:10
X_江西-江西转转麻将-朋友场,X_Game-江西-福建01,已运行,848,109.52,0,2020-12-21 19:32:10
X_江西-窝龙-朋友场,X_Game-江西-福建01,已运行,73,87.04,0,2020-12-21 19:32:10
X_江西-萍乡麻将-朋友场,X_Game-江西-福建01,已运行,671,106.05,0,2020-12-21 19:32:10
X_江西-赣州麻将-朋友场,X_Game-江西-福建01,已运行,599,109.93,0,2020-12-21 19:32:10
X_江西-赣州麻将-金币场,X_Game-江西-福建01,已运行,79,19.18,0,2020-12-21 19:32:09
X_江西-过炸-朋友场,X_Game-江西-福建01,已运行,211,78.42,0,2020-12-21 19:32:10
X_江西-过炸-金币场,X_Game-江西-福建01,已运行,583,41.08,0,2020-12-21 19:32:10
X_江西-鹰潭麻将-朋友场,X_Game-江西-福建01,已运行,65,60.49,0,2020-12-21 19:32:09
X_河北-二五八玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,33,32.12,0,2020-12-21 19:32:09
X_河北-保定八张-朋友场,X_Game-河南-河北-天津-北京01,已运行,496,56.43,0,2020-12-21 19:32:09
X_河北-唐山撸麻巧-朋友场,X_Game-河南-河北-天津-北京01,已运行,189,40.32,0,2020-12-21 19:32:09
X_河北-唐山玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,276,42.38,0,2020-12-21 19:32:09
X_河北-廊坊玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,121,38.93,0,2020-12-21 19:32:09
X_河北-张家口扣张-朋友场,X_Game-河南-河北-天津-北京01,已运行,193,38.02,0,2020-12-21 19:32:09
X_河北-张家口玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,38,34.51,0,2020-12-21 19:32:09
X_河北-承德玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,205,43.04,0,2020-12-21 19:32:09
X_河北-沧州玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,889,63.43,0,2020-12-21 19:32:09
X_河北-河北推倒胡-朋友场,X_Game-河南-河北-天津-北京02,已运行,6436,371.27,0,2020-12-21 19:32:09
X_河北-河北红中玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,205,40.51,0,2020-12-21 19:32:09
X_河北-河北麻将-朋友场,X_Game-河南-河北-天津-北京01,已运行,955,82.24,0,2020-12-21 19:32:09
X_河北-石家庄玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,4013,314.62,0,2020-12-21 19:32:09
X_河北-石家庄玩法-金币场,X_Game-河南-河北-天津-北京01,已运行,584,32.97,0,2020-12-21 19:32:09
X_河北-秦皇岛玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,629,103.16,0,2020-12-21 19:32:09
X_河北-衡水玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,33,34.88,0,2020-12-21 19:32:09
X_河北-邢台玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,266,50.7,0,2020-12-21 19:32:09
X_河北-邯郸玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,535,114.82,0,2020-12-21 19:32:09
X_河南-三门峡玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,37,66.74,0,2020-12-21 19:32:09
X_河南-信阳玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,27,63.18,0,2020-12-21 19:32:09
X_河南-信阳黑七玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,1,32.33,0,2020-12-21 19:32:09
X_河南-南阳玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,43,49.02,0,2020-12-21 19:32:09
X_河南-周口推倒胡-朋友场,X_Game-河南-河北-天津-北京01,已运行,19,43.19,0,2020-12-21 19:32:09
X_河南-周口玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,31,63.8,0,2020-12-21 19:32:09
X_河南-商丘玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,786,83.34,0,2020-12-21 19:32:09
X_河南-安阳玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,55,76.09,0,2020-12-21 19:32:09
X_河南-平顶山玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,106,49.93,0,2020-12-21 19:32:09
X_河南-开封玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,103,76.27,0,2020-12-21 19:32:09
X_河南-新乡玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,489,92.6,0,2020-12-21 19:32:09
X_河南-河南推倒胡-朋友场,X_Game-河南-河北-天津-北京01,已运行,2866,273.62,0,2020-12-21 19:32:09
X_河南-河南红中玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,1417,197.03,0,2020-12-21 19:32:09
X_河南-河南跑得快-朋友场,X_Game-河南-河北-天津-北京01,已运行,587,33.91,0,2020-12-21 19:32:09
X_河南-洛阳杠呲玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,282,84.25,0,2020-12-21 19:32:09
X_河南-济源玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,43,46.82,0,2020-12-21 19:32:09
X_河南-漯河玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,18,42.5,0,2020-12-21 19:32:09
X_河南-濮阳玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,512,91.17,0,2020-12-21 19:32:09
X_河南-焦作玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,131,75.87,0,2020-12-21 19:32:09
X_河南-许昌玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,47,68.23,0,2020-12-21 19:32:09
X_河南-郑州玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,3804,438.86,0,2020-12-21 19:32:09
X_河南-郑州玩法-金币场,X_Game-河南-河北-天津-北京01,已运行,617,43.56,0,2020-12-21 19:32:09
X_河南-驻马店玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,7,43.86,0,2020-12-21 19:32:09
X_河南-鹤壁玩法-朋友场,X_Game-河南-河北-天津-北京01,已运行,14,62.05,0,2020-12-21 19:32:09
X_浙江-三扣一-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,49,32.12,0,2020-12-21 19:32:09
X_浙江-三扣一-金币场,X_Game-江苏-安徽-浙江-上海01,已运行,1,32.79,0,2020-12-21 19:32:09
X_浙江-丽水麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,4,59.39,0,2020-12-21 19:32:09
X_浙江-关牌-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,115,32.82,0,2020-12-21 19:32:09
X_浙江-包红星-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,0,31.96,0,2020-12-21 19:32:09
X_浙江-双扣-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,928,96.51,0,2020-12-21 19:32:09
X_浙江-双扣-金币场,X_Game-江苏-安徽-浙江-上海01,已运行,1125,74.11,0,2020-12-21 19:32:09
X_浙江-台州麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,3,57.55,0,2020-12-21 19:32:09
X_浙江-嘉兴麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,0,57.57,0,2020-12-21 19:32:09
X_浙江-宁波麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,5,61.23,0,2020-12-21 19:32:09
X_浙江-杭州麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,105,64.88,0,2020-12-21 19:32:09
X_浙江-杭州麻将-金币场,X_Game-江苏-安徽-浙江-上海01,已运行,63,36.32,0,2020-12-21 19:32:09
X_浙江-温州麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,17,61.02,0,2020-12-21 19:32:09
X_浙江-湖州麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,28,65.7,0,2020-12-21 19:32:09
X_浙江-绍兴麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,5,59.77,0,2020-12-21 19:32:09
X_浙江-舟山510K-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,0,32.07,0,2020-12-21 19:32:09
X_浙江-舟山麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,2,57.55,0,2020-12-21 19:32:09
X_浙江-衢州麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,0,57.54,0,2020-12-21 19:32:09
X_浙江-金华麻将-朋友场,X_Game-江苏-安徽-浙江-上海01,已运行,0,57.37,0,2020-12-21 19:32:09
X_海南-海南地主牌-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,64,32.17,0,2020-12-21 19:32:09
X_海南-海南地主牌-金币场,X_Game-湖南-湖北-广东-广西-海南02,已运行,1,31.93,0,2020-12-21 19:32:09
X_海南-海南玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,198,285.64,0,2020-12-21 19:32:09
X_海南-海南玩法-金币场,X_Game-湖南-湖北-广东-广西-海南02,已运行,138,32.86,0,2020-12-21 19:32:09
X_湖北-五十k-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,0,31.88,0,2020-12-21 19:32:09
X_湖北-仙桃赖晃玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,55,37,0,2020-12-21 19:32:09
X_湖北-十堰卡五星-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,191,143.91,0,2020-12-21 19:32:09
X_湖北-卡五星玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,595,254.84,0,2020-12-21 19:32:09
X_湖北-卡五星玩法-朋友场2,X_Game-湖南-湖北-广东-广西-海南02,已运行,579,133.27,0,2020-12-21 19:32:09
X_湖北-卡五星玩法-金币场,X_Game-湖南-湖北-广东-广西-海南02,已运行,953,46.49,0,2020-12-21 19:32:09
X_湖北-咸宁晃晃玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,12,33.96,0,2020-12-21 19:32:09
X_湖北-咸宁玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,5,33.01,0,2020-12-21 19:32:09
X_湖北-天门晃晃玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,63,35.79,0,2020-12-21 19:32:09
X_湖北-孝感卡五星-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,245,144.68,0,2020-12-21 19:32:09
X_湖北-宜城卡五星-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,21,133.52,0,2020-12-21 19:32:09
X_湖北-宜昌血流玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,20,33.78,0,2020-12-21 19:32:09
X_湖北-恩施玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,26,147.25,0,2020-12-21 19:32:09
X_湖北-武汉麻将-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,232,161.84,0,2020-12-21 19:32:09
X_湖北-武汉麻将-金币场,X_Game-湖南-湖北-广东-广西-海南02,已运行,294,32.94,0,2020-12-21 19:32:09
X_湖北-潜江晃晃玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,86,36.17,0,2020-12-21 19:32:09
X_湖北-荆州晃晃玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,77,64.57,0,2020-12-21 19:32:09
X_湖北-荆州玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,10,32.01,0,2020-12-21 19:32:09
X_湖北-荆门双开玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,6,32.91,0,2020-12-21 19:32:09
X_湖北-荆门晃晃玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,6,32.98,0,2020-12-21 19:32:09
X_湖北-鄂州晃晃玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,28,36.72,0,2020-12-21 19:32:09
X_湖北-随州卡五星-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,149,141.55,0,2020-12-21 19:32:09
X_湖北-黄冈玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,2,112.73,0,2020-12-21 19:32:09
X_湖北-黄石玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,154,42.81,0,2020-12-21 19:32:09
X_湖南-三打哈玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,74,59.71,0,2020-12-21 19:32:09
X_湖南-娄底放炮罚-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,26,32.17,0,2020-12-21 19:32:09
X_湖南-岳阳歪胡子-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,0,32.45,0,2020-12-21 19:32:09
X_湖南-岳阳玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,0,33,0,2020-12-21 19:32:09
X_湖南-常德玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,39,36.87,0,2020-12-21 19:32:09
X_湖南-常德跑胡子-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,55,32.84,0,2020-12-21 19:32:09
X_湖南-怀化红拐弯-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,136,46.52,0,2020-12-21 19:32:09
X_湖南-永州扯胡子-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,0,32.91,0,2020-12-21 19:32:09
X_湖南-永州落地扫-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,0,32.9,0,2020-12-21 19:32:09
X_湖南-湖南红中玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,767,219.25,0,2020-12-21 19:32:09
X_湖南-湖南红中玩法-朋友场1,X_Game-湖南-湖北-广东-广西-海南02,已运行,773,170,0,2020-12-21 19:32:09
X_湖南-湖南跑得快-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,2768,130.06,0,2020-12-21 19:32:09
X_湖南-湘潭跑胡子-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,12,32.89,0,2020-12-21 19:32:09
X_湖南-益阳巴十-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,0,85.42,0,2020-12-21 19:32:09
X_湖南-益阳歪胡子-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,0,32,0,2020-12-21 19:32:09
X_湖南-益阳玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,39,38.52,0,2020-12-21 19:32:09
X_湖南-衡阳六胡抢-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,14,36.11,0,2020-12-21 19:32:09
X_湖南-衡阳十胡卡-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,12,32.84,0,2020-12-21 19:32:09
X_湖南-衡阳鬼麻玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,8,33,0,2020-12-21 19:32:09
X_湖南-转转玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,811,312.74,0,2020-12-21 19:32:09
X_湖南-转转玩法-朋友场1,X_Game-湖南-湖北-广东-广西-海南02,已运行,788,172.34,0,2020-12-21 19:32:09
X_湖南-转转玩法-朋友场2,X_Game-湖南-湖北-广东-广西-海南02,已运行,830,172.82,0,2020-12-21 19:32:09
X_湖南-转转玩法-金币场,X_Game-湖南-湖北-广东-广西-海南02,已运行,239,40.41,0,2020-12-21 19:32:09
X_湖南-邵阳剥皮玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,111,32.91,0,2020-12-21 19:32:09
X_湖南-邵阳字牌玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,19,32.78,0,2020-12-21 19:32:09
X_湖南-邵阳玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,134,118.7,0,2020-12-21 19:32:09
X_湖南-郴州字牌玩法-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,55,36.71,0,2020-12-21 19:32:09
X_湖南-长沙跑胡子-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,41,32.85,0,2020-12-21 19:32:09
X_湖南-长沙麻将-朋友场,X_Game-湖南-湖北-广东-广西-海南02,已运行,1038,333.99,0,2020-12-21 19:32:09
X_湖南-长沙麻将-朋友场1,X_Game-湖南-湖北-广东-广西-海南02,已运行,1056,186.07,0,2020-12-21 19:32:09
X_湖南-长沙麻将-朋友场2,X_Game-湖南-湖北-广东-广西-海南02,已运行,1003,184.6,0,2020-12-21 19:32:09
X_湖南-长沙麻将-金币场,X_Game-湖南-湖北-广东-广西-海南02,已运行,626,51.75,0,2020-12-21 19:32:09
X_甘肃-临夏麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,5,30.49,0,2020-12-21 19:32:09
X_甘肃-嘉峪关麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,35,34.57,0,2020-12-21 19:32:09
X_甘肃-天水麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,390,53.68,0,2020-12-21 19:32:09
X_甘肃-定西麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,6,33.03,0,2020-12-21 19:32:09
X_甘肃-平凉麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,192,38.84,0,2020-12-21 19:32:09
X_甘肃-庆阳麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,11,31.02,0,2020-12-21 19:32:09
X_甘肃-张掖麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,0,30.36,0,2020-12-21 19:32:09
X_甘肃-武威麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,41,35.46,0,2020-12-21 19:32:09
X_甘肃-白银麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,20,34.77,0,2020-12-21 19:32:09
X_甘肃-酒泉麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,68,35.06,0,2020-12-21 19:32:09
X_甘肃-金昌麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,6,33.37,0,2020-12-21 19:32:09
X_甘肃-陇南麻将-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,5,30.49,0,2020-12-21 19:32:09
X_甘肃-黑三风-朋友场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,40,38.18,0,2020-12-21 19:32:09
X_甘肃-黑三风-金币场1,X_Game-四川-云南-陕西-甘肃-宁夏02,已运行,40,49.96,0,2020-12-21 19:32:09
X_福建-三副四王-朋友场,X_Game-江西-福建01,已运行,7,16.19,0,2020-12-21 19:32:10
X_福建-三明玩法-朋友场,X_Game-江西-福建01,已运行,21,22.33,0,2020-12-21 19:32:10
X_福建-争上游-朋友场,X_Game-江西-福建01,已运行,35,194.66,0,2020-12-21 19:32:10
X_福建-仙游玩法-朋友场,X_Game-江西-福建01,已运行,57,25.43,0,2020-12-21 19:32:09
X_福建-南平玩法-朋友场,X_Game-江西-福建01,已运行,83,24.87,0,2020-12-21 19:32:10
X_福建-厦门玩法-朋友场,X_Game-江西-福建01,已运行,105,24.27,0,2020-12-21 19:32:10
X_福建-厦门玩法-金币场,X_Game-江西-福建01,已运行,81,18.26,0,2020-12-21 19:32:09
X_福建-宁德玩法-朋友场,X_Game-江西-福建01,已运行,2017,101.76,0,2020-12-21 19:32:09
X_福建-宁德玩法-金币场,X_Game-江西-福建01,已运行,52,26.36,0,2020-12-21 19:32:09
X_福建-晋江玩法-朋友场,X_Game-江西-福建01,已运行,3,18.14,0,2020-12-21 19:32:10
X_福建-泉州玩法-朋友场,X_Game-江西-福建01,已运行,65,21.44,0,2020-12-21 19:32:10
X_福建-泉州玩法-金币场,X_Game-江西-福建01,已运行,83,22,0,2020-12-21 19:32:10
X_福建-漳州玩法-朋友场,X_Game-江西-福建01,已运行,67,25.52,0,2020-12-21 19:32:10
X_福建-福州麻将-朋友场,X_Game-江西-福建01,已运行,1872,114.41,0,2020-12-21 19:32:09
X_福建-福州麻将-金币场,X_Game-江西-福建01,已运行,286,30.55,0,2020-12-21 19:32:09
X_福建-莆田玩法-朋友场,X_Game-江西-福建01,已运行,60,22.69,0,2020-12-21 19:32:10
X_福建-诏安四色牌-朋友场,X_Game-江西-福建01,已运行,23,39.04,0,2020-12-21 19:32:09
X_福建-龙岩玩法-朋友场,X_Game-江西-福建01,已运行,249,35.75,0,2020-12-21 19:32:10
X_贵州-三丁两房-朋友场,X_Game-东北-贵州07,已运行,184,195.73,0,2020-12-21 19:32:09
X_贵州-三丁拐-朋友场1,X_Game-东北-贵州07,已运行,3165,272.17,0,2020-12-21 19:32:09
X_贵州-三丁拐-朋友场2,X_Game-东北-贵州07,已运行,4599,292.55,0,2020-12-21 19:32:09
X_贵州-三丁拐-朋友场3,X_Game-东北-贵州07,已运行,3414,275.4,0,2020-12-21 19:32:09
X_贵州-三丁拐-朋友场4,X_Game-东北-贵州07,已运行,4938,290.13,0,2020-12-21 19:32:09
